SNo,Rank,Allotted Quota,Allotted Institute,Course,Allotted Category,Candidate Category,Remarks
503,13787,All India,"JHALAWAR MEDICAL COLLEGE, Jhalawar ,NH-52, KOTA
ROAD,JHALAWAR,RAJASTHAN, Rajasthan, 326001",MBBS,EWS,EWS,Allotted
504,13789,All India,"Government Medical College, Bhilwara,Sindari Ke Balaji Road Sanganer Bhilwara,
Rajasthan, 311001",MBBS,Open,GN,Allotted
505,13813,All India,"STANLEY MEDICAL COLLEGE, CHENNAI,No.1, Old Jail Road
Chennai, Tamil Nadu, 600001",MBBS,Open,GN,Allotted
506,13818,All India,"GOVT. MEDICAL COLLEGE, NAGPUR,Hanuman Nagar,Nagpur",MBBS,OBC,OBC,Allotted
507,13824,All India,"T.D. MEDICAL COLLEGE, ALLAPPUZHA,GOVERNMENT T.D.MEDICAL COLLEGE,
VANDANAM.PO, ALAPPUZHA, Kerala, 688005",MBBS,Open,GN,Allotted
508,13828,All India,"KARNATAK INST. OF MEDICAL SC.,HUBLI,VIDYANAGAR HUBBALLI, Karnataka,
580021",MBBS,Open,GN,Allotted
509,13832,All India,"Govt Medical College Barmer Rajasthan,NH-15, JAISALMER ROAD, VILLAGE-
JALIPA, BARMER",MBBS,Open,GN,Allotted
510,13836,All India,"CALCUTTA NATIONAL MED COLL,KOLKATA,32, GORACHAND ROAD, PARK
CIRCUS, KOLKATA - 700014, West Bengal, 700014",MBBS,Open,OBC,Allotted
511,13846,All India,"Govt Medical College, Churu,SHEKHAWAT COLONY, CIVIL LINES ROAD,CHURU,
Rajasthan, 331001",MBBS,OBC,OBC,Allotted
512,13870,All India,"Government Medical College, Pali,NH-62,SumerpurRoad,Ramasia.Hemawas,Pali,
Rajasthan, 306401",MBBS,OBC,OBC,Allotted
513,13894,All India,"Government Medical College, Bharatpur,Rampura, NH-21,Sever
Road,Bharatpur,Rajasthan, Rajasthan, 321001",MBBS,Open,GN,Allotted
514,13895,All India,"Government Medical College, Bhilwara,Sindari Ke Balaji Road Sanganer Bhilwara,
Rajasthan, 311001",MBBS,Open,OBC,Allotted
515,13898,All India,"MYSORE MED.& RESEARCH INST. MYSORE,Mysore Medical College and
Research Institute,Irwin Road, Mysore, Karnataka, 570021",MBBS,OBC,OBC,Allotted
516,13905,All India,"Darbhanga Medical College, Laheriasarai,Sheetal Prasad Marg, Laheriasarai,
Darbhanga, Bihar, 846003",MBBS,Open,GN,Allotted
517,13910,All India,"Government Medical College, Bhilwara,Sindari Ke Balaji Road Sanganer Bhilwara,
Rajasthan, 311001",MBBS,OBC,OBC,Allotted
518,13915,All India,"GANDHI MEDICAL COLLEGE, BHOPAL,Royal Market Sultania Road Bhopal,
Madhya Pradesh, 462001",MBBS,OBC,OBC,Allotted
519,13930,All India,"JHALAWAR MEDICAL COLLEGE, Jhalawar ,NH-52, KOTA
ROAD,JHALAWAR,RAJASTHAN, Rajasthan, 326001",MBBS,EWS,EWS,Allotted
520,13931,All India,"Government Medical College, Bharatpur,Rampura, NH-21,Sever
Road,Bharatpur,Rajasthan, Rajasthan, 321001",MBBS,Open,OBC,Allotted
521,13947,All India,"MAHARANI LAXMI BAI MEDICAL COLL,JHANSI,M.L.B. MEDICAL COLLEGE,
KANPUR ROAD, JHANSI, Uttar Pradesh, 284128",MBBS,Open,GN,Allotted
522,13964,All India,"Government Medical College, Pali,NH-62,SumerpurRoad,Ramasia.Hemawas,Pali,
Rajasthan, 306401",MBBS,OBC,OBC,Allotted
523,13968,All India,"Government Medical College, Bharatpur,Rampura, NH-21,Sever
Road,Bharatpur,Rajasthan, Rajasthan, 321001",MBBS,Open,OBC,Allotted
524,13983,All India,"GANDHI MEDICAL COLLEGE, BHOPAL,Royal Market Sultania Road Bhopal,
Madhya Pradesh, 462001",MBBS,OBC,OBC,Allotted
525,13987,All India,"T.D. MEDICAL COLLEGE, ALLAPPUZHA,GOVERNMENT T.D.MEDICAL COLLEGE,
VANDANAM.PO, ALAPPUZHA, Kerala, 688005",MBBS,Open,GN,Allotted
526,13997,All India,"UTTARANCHAL F HOSP TRUST MC,HALDWANI,Government Medical College,
Rampur Road Haldwani, Distt. Nainiatl, Uttarakhand, 263139",MBBS,Open,GN,Allotted
527,13998,All India,"Govt Medical College Barmer Rajasthan,NH-15, JAISALMER ROAD, VILLAGE-
JALIPA, BARMER",MBBS,Open,OBC,Allotted
528,14004,All India,"GOVT. MEDICAL COLLEGE, NAGPUR,Hanuman Nagar,Nagpur",MBBS,OBC,OBC,Allotted
529,14009,All India,"Hinduhridayasamrat Balasaheb Thackeray Medical College and Dr. R. N. Cooper
Municipal General Hospital, Maharashtra,JUHU, VILEPARLE WEST MUMBAI,
Maharashtra, 400056",MBBS,OBC,OBC,Allotted
530,14021,All India,"GMC, Shahjhanpur,AUTONOMOUS STATE MEDICAL COLLEGE ALLIED PANDIT
RAM PRASAD BISMIL HOSPITAL SHAHJAHANPUR UTTAR PRADESH, Uttar
Pradesh, 242001",MBBS,Open,OBC,Allotted
531,14035,All India,"Government Medical College, Bharatpur,Rampura, NH-21,Sever
Road,Bharatpur,Rajasthan, Rajasthan, 321001",MBBS,Open,OBC,Allotted
532,14052,All India,"INDIRA GANDHI GOVT.MEDICAL COLL., NAGPUR,MEYO HOSPITAL CENTRAL
AVENUE ROAD NEAR RAM ZULA NAGPUR, Maharashtra, 440018",MBBS,Open,GN,Allotted
533,14058,All India,"MEDICAL COLLEGE, BHAVNAGAR,Near S.T. Bus Stand, Bhavnagar, Gujarat,
Gujarat, 364001",MBBS,OBC,OBC,Allotted
534,14062,All India,"Govt Medical College, Dungarpur,VILLAGE- THANA DUNGARPUR, Rajasthan,
314001",MBBS,Open,GN,Allotted
535,14068,All India,"Hinduhridayasamrat Balasaheb Thackeray Medical College and Dr. R. N. Cooper
Municipal General Hospital, Maharashtra,JUHU, VILEPARLE WEST MUMBAI,
Maharashtra, 400056",MBBS,OBC,OBC,Allotted
536,14074,All India,"Govt Medical College Barmer Rajasthan,NH-15, JAISALMER ROAD, VILLAGE-
JALIPA, BARMER",MBBS,Open,OBC,Allotted
537,14080,All India,"Government Medical College, Bharatpur,Rampura, NH-21,Sever
Road,Bharatpur,Rajasthan, Rajasthan, 321001",MBBS,Open,OBC,Allotted
538,14085,All India,"Government Medical College, Bharatpur,Rampura, NH-21,Sever
Road,Bharatpur,Rajasthan, Rajasthan, 321001",MBBS,Open,OBC,Allotted
539,14106,All India,"GOVT.MEDICAL COLLEGE,THIRUVANANTHAPURAM,OFFICE OF THE
PRINCIPAL,GOVT.MEDICAL COLLEGE THIRUVANANTHAPURAM,MEDICAL
COLLEGE PO,KERALA, Kerala, 695011",MBBS,OBC,OBC,Allotted
540,14111,All India,"CALCUTTA NATIONAL MED COLL,KOLKATA,32, GORACHAND ROAD, PARK
CIRCUS, KOLKATA - 700014, West Bengal, 700014",MBBS,Open,GN,Allotted
541,14140,All India,"MAHARANI LAXMI BAI MEDICAL COLL,JHANSI,M.L.B. MEDICAL COLLEGE,
KANPUR ROAD, JHANSI, Uttar Pradesh, 284128",MBBS,Open,GN,Allotted
542,14164,All India,"UTTARANCHAL F HOSP TRUST MC,HALDWANI,Government Medical College,
Rampur Road Haldwani, Distt. Nainiatl, Uttarakhand, 263139",MBBS,Open,GN,Allotted
543,14168,All India,"Kalpana Chawla Govt. Medical College, Karnal,Kalpana Chawla Govt. Medical
College,Karnal, Haryana, Haryana, 132001",MBBS,Open,GN,Allotted
544,14176,All India,"Government Medical College, Bharatpur,Rampura, NH-21,Sever
Road,Bharatpur,Rajasthan, Rajasthan, 321001",MBBS,Open,OBC,Allotted
545,14183,All India,"Govt Medical College Barmer Rajasthan,NH-15, JAISALMER ROAD, VILLAGE-
JALIPA, BARMER",MBBS,Open,GN,Allotted
546,14187,All India,"Dr. YS Parmar Govt. Medical College, Nahan,Nahan, District Sirmaur, Himachal
Pradesh, Himachal Pradesh, 173001",MBBS,Open,OBC,Allotted
547,14195,All India,"M.P. SHAH MEDICAL COLLEGE, JAMNAGAR,PANDIT NEHRU MARG, JAMNAGAR
361008, Gujarat, 361008",MBBS,EWS,EWS,Allotted
548,14196,All India,"Osmania Medical College Koti ,KOTi, HYDERABAD",MBBS,OBC,OBC,Allotted
549,14213,All India,"NETAJI SUBHASH CHANDRA BOSE MC,JABALPUR,NAGPUR ROAD, JABALPUR,
STATE-M.P.PIN-482003, Madhya Pradesh, 482003",MBBS,Open,GN,Allotted
550,14220,All India,"MAHARANI LAXMI BAI MEDICAL COLL,JHANSI,M.L.B. MEDICAL COLLEGE,
KANPUR ROAD, JHANSI, Uttar Pradesh, 284128",MBBS,Open,OBC,Allotted
551,14226,All India,"ATAL BIHARI VAJPAYEE GOVERNMENT MEDICAL COLLEGE, VIDISHA,NH 86
INFRONT OF KHEL PARISAR SANCHI ROAD VIDISHA, Madhya Pradesh, 464001",MBBS,Open,GN,Allotted
552,14232,All India,"Govt Medical College Barmer Rajasthan,NH-15, JAISALMER ROAD, VILLAGE-
JALIPA, BARMER",MBBS,Open,GN,Allotted
553,14235,All India,"Government Medical College, Bharatpur,Rampura, NH-21,Sever
Road,Bharatpur,Rajasthan, Rajasthan, 321001",MBBS,Open,OBC,Allotted
554,14243,All India,"Government Medical College, Bharatpur,Rampura, NH-21,Sever
Road,Bharatpur,Rajasthan, Rajasthan, 321001",MBBS,OBC,OBC,Allotted
555,14263,All India,"ESI-MC&PGIMS&R, Banglore,ESICMC AND PGIMSR, Rajajinagar, Bengaluru,
Karnataka, 560010",MBBS,Open,GN,Allotted
556,14276,All India,"GANDHI MEDICAL COLLEGE, BHOPAL,Royal Market Sultania Road Bhopal,
Madhya Pradesh, 462001",MBBS,OBC,OBC,Allotted
557,14284,"Open Seat
Quota","JIPMER KARAIKAL,Dhanvantari Nagar Gorimedu Puducherry 605006, Puducherry,
605006",MBBS,EWS,EWS,Allotted
558,14287,All India,"Govt Medical College Barmer Rajasthan,NH-15, JAISALMER ROAD, VILLAGE-
JALIPA, BARMER",MBBS,Open,GN,Allotted
559,14297,All India,"MAHARSHI DEVRAHA BABA AUTONOMOUS STATE. MEDICAL COLLEGE,
DEORIA,207 Hospital Road Saket nagar Deoria, Uttar Pradesh, 274001",MBBS,Open,EWS,Allotted
560,14299,All India,"Dr.Radhakrishnan Government Medical College, Hamirpur, Agriculture Colony,
Hamirpur, Himachal Pradesh 177001",MBBS,Open,OBC,Allotted
561,14300,All India,"Government Medical College, Bharatpur,Rampura, NH-21,Sever
Road,Bharatpur,Rajasthan, Rajasthan, 321001",MBBS,OBC,OBC,Allotted
562,14302,All India,"Hinduhridayasamrat Balasaheb Thackeray Medical College and Dr. R. N. Cooper
Municipal General Hospital, Maharashtra,JUHU, VILEPARLE WEST MUMBAI,
Maharashtra, 400056",MBBS,OBC,OBC,Allotted
563,14326,All India,"Government Medical College Chittorgarh ,Government Medical College Chittorgarh
Bojunda - Udaipur Road Chittorgarh, Rajasthan, 312025",MBBS,Open,GN,Allotted
564,14337,All India,"STANLEY MEDICAL COLLEGE, CHENNAI,No.1, Old Jail Road
Chennai, Tamil Nadu, 600001",MBBS,Open,OBC,Allotted
565,14342,All India,"Government Medical College, Bharatpur,Rampura, NH-21,Sever
Road,Bharatpur,Rajasthan, Rajasthan, 321001",MBBS,OBC,OBC,Allotted
566,14343,All India,"Osmania Medical College Koti ,KOTi, HYDERABAD",MBBS,OBC,OBC,Allotted
567,14354,All India,"Govt Medical College, Dungarpur,VILLAGE- THANA DUNGARPUR, Rajasthan,
314001",MBBS,Open,OBC,Allotted
568,14356,All India,"Govt Medical College Barmer Rajasthan,NH-15, JAISALMER ROAD, VILLAGE-
JALIPA, BARMER",MBBS,OBC,OBC,Allotted
569,14361,All India,"Govt Medical College Barmer Rajasthan,NH-15, JAISALMER ROAD, VILLAGE-
JALIPA, BARMER",MBBS,OBC,OBC,Allotted
570,14364,All India,"Govt Medical College Barmer Rajasthan,NH-15, JAISALMER ROAD, VILLAGE-
JALIPA, BARMER",MBBS,OBC,OBC,Allotted
571,14367,All India,"ESI-MC&PGIMS&R, Banglore,ESICMC AND PGIMSR, Rajajinagar, Bengaluru,
Karnataka, 560010",MBBS,Open,GN,Allotted
572,14373,All India,"MAHARANI LAXMI BAI MEDICAL COLL,JHANSI,M.L.B. MEDICAL COLLEGE,
KANPUR ROAD, JHANSI, Uttar Pradesh, 284128",MBBS,OBC,OBC,Allotted
573,14387,All India,"Government Medical College Chittorgarh ,Government Medical College Chittorgarh
Bojunda - Udaipur Road Chittorgarh, Rajasthan, 312025",MBBS,Open,OBC,Allotted
574,14401,All India,"Dr. YS Parmar Govt. Medical College, Nahan,Nahan, District Sirmaur, Himachal
Pradesh, Himachal Pradesh, 173001",MBBS,Open,OBC,Allotted
575,14408,All India,"CALCUTTA NATIONAL MED COLL,KOLKATA,32, GORACHAND ROAD, PARK
CIRCUS, KOLKATA - 700014, West Bengal, 700014",MBBS,Open,GN,Allotted
576,14412,All India,"RAJIV GANDHI MEDICAL COLLEGE, THANE,THANE BELAPUR ROAD KALWA
THANE WEST, Maharashtra, 400605",MBBS,OBC,OBC,Allotted
577,14414,All India,"Govt Medical College Barmer Rajasthan,NH-15, JAISALMER ROAD, VILLAGE-
JALIPA, BARMER",MBBS,OBC,OBC,Allotted
578,14417,All India,"Govt Medical College, Dungarpur,VILLAGE- THANA DUNGARPUR, Rajasthan,
314001",MBBS,Open,OBC,Allotted
579,14419,All India,"Pt. Jawahar Lal Nehru Govt. Med. College, Chamba,Pt. Jawaharlal Nehru Govt.
Medical College Chamba, Himachal Pradesh, 176310",MBBS,Open,OBC,Allotted
580,14421,All India,"Uttar Pradesh University of Medical Sciences, Saifai, Etawah,SAIFAI ETAWAH, Uttar
Pradesh, 206130",MBBS,Open,GN,Allotted
581,14426,All India,"Hinduhridayasamrat Balasaheb Thackeray Medical College and Dr. R. N. Cooper
Municipal General Hospital, Maharashtra,JUHU, VILEPARLE WEST MUMBAI,
Maharashtra, 400056",MBBS,OBC,OBC,Allotted
582,14428,All India,"Govt Medical College, Dungarpur,VILLAGE- THANA DUNGARPUR, Rajasthan,
314001",MBBS,Open,OBC,Allotted
583,14430,All India,"Pt. D.D.U MEDICAL COLLEGE, RAJKOT,Civil Hospital Campus, Jamnagar Road
Rajkot 360001, Gujarat, 360001",MBBS,EWS,EWS,Allotted
584,14432,All India,"UTTARANCHAL F HOSP TRUST MC,HALDWANI,Government Medical College,
Rampur Road Haldwani, Distt. Nainiatl, Uttarakhand, 263139",MBBS,Open,GN,Allotted
585,14435,All India,"NETAJI SUBHASH CHANDRA BOSE MC,JABALPUR,NAGPUR ROAD, JABALPUR,
STATE-M.P.PIN-482003, Madhya Pradesh, 482003",MBBS,Open,GN,Allotted
586,14436,All India,"B.R.D. MEDICAL COLLEGE, GORAKHPUR,MAHARAJGANJ ROAD,GORAKHPUR,
Uttar Pradesh, 273013",MBBS,OBC,OBC,Allotted
587,14442,All India,"PT. B.D. SHARMA PGIMS, ROHTAK,Pt. B.D. Sharma PGIMS, Rohtak, Haryana,
124001",MBBS,OBC,OBC,Allotted
588,14444,All India,"GOVT.MEDICAL COLLEGE, AMRITSAR,CIRCULAR ROAD, AMRITSAR-143001,
Punjab, 143001",MBBS,OBC,OBC,Allotted
589,14449,All India,"Darbhanga Medical College, Laheriasarai,Sheetal Prasad Marg, Laheriasarai,
Darbhanga, Bihar, 846003",MBBS,Open,GN,Allotted
590,14455,All India,"Govt Medical College, Dungarpur,VILLAGE- THANA DUNGARPUR, Rajasthan,
314001",MBBS,Open,OBC,Allotted
591,14462,All India,"MYSORE MED.& RESEARCH INST. MYSORE,Mysore Medical College and
Research Institute,Irwin Road, Mysore, Karnataka, 570021",MBBS,OBC,OBC,Allotted
592,14463,All India,"Govt Medical College, Dungarpur,VILLAGE- THANA DUNGARPUR, Rajasthan,
314001",MBBS,Open,GN,Allotted
593,14470,All India,"UTTARANCHAL F HOSP TRUST MC,HALDWANI,Government Medical College,
Rampur Road Haldwani, Distt. Nainiatl, Uttarakhand, 263139",MBBS,Open,GN,Allotted
594,14472,All India,"Govt Medical College, Dungarpur,VILLAGE- THANA DUNGARPUR, Rajasthan,
314001",MBBS,Open,GN,Allotted
595,14489,All India,"Uttar Pradesh University of Medical Sciences, Saifai, Etawah,SAIFAI ETAWAH, Uttar
Pradesh, 206130",MBBS,Open,GN,Allotted
596,14495,All India,"INDIRA GANDHI GOVT.MEDICAL COLL., NAGPUR,MEYO HOSPITAL CENTRAL
AVENUE ROAD NEAR RAM ZULA NAGPUR, Maharashtra, 440018",MBBS,Open,GN,Allotted
597,14503,All India,"GOVT. MEDICAL COLLEGE,AURANGABAD,Government Medical College,
Aurangabad, Jubli Park, Panchakki Road, Aurangabad (M.S.).",MBBS,Open,GN,Allotted
598,14526,All India,"Shri Vinobha Bhave Institute Medical Sciences,SSR College Campus, Sayli Road,
Silvassa, Dadra And Nagar Haveli, 396230",MBBS,Open,OBC,Allotted
599,14527,All India,"Govt Medical College, Dungarpur,VILLAGE- THANA DUNGARPUR, Rajasthan,
314001",MBBS,Open,OBC,Allotted
600,14528,All India,"Pt. Jawahar Lal Nehru Govt. Med. College, Chamba,Pt. Jawaharlal Nehru Govt.
Medical College Chamba, Himachal Pradesh, 176310",MBBS,Open,OBC,Allotted
601,14534,All India,"NALANDA MEDICAL COLLEGE, PATNA,OLD BYEPASS ROAD, KANKERBAGH,
PATNA, Bihar, 800026",MBBS,OBC,OBC,Allotted
602,14553,All India,"Darbhanga Medical College, Laheriasarai,Sheetal Prasad Marg, Laheriasarai,
Darbhanga, Bihar, 846003",MBBS,EWS,EWS,Allotted
603,14557,All India,"Govt Medical College Barmer Rajasthan,NH-15, JAISALMER ROAD, VILLAGE-
JALIPA, BARMER",MBBS,OBC,OBC,Allotted
604,14561,All India,"VARDHMAN INSTITUTE OF MEDICAL SCIENCES, NALANDA,PAWAPURI
NALNADA, Bihar, 803115",MBBS,Open,GN,Allotted
605,14564,All India,"VARDHMAN INSTITUTE OF MEDICAL SCIENCES, NALANDA,PAWAPURI
NALNADA, Bihar, 803115",MBBS,Open,GN,Allotted
606,14583,All India,"CALCUTTA NATIONAL MED COLL,KOLKATA,32, GORACHAND ROAD, PARK
CIRCUS, KOLKATA - 700014, West Bengal, 700014",MBBS,Open,OBC,Allotted
607,14599,All India,"RAJIV GANDHI MEDICAL COLLEGE, THANE,THANE BELAPUR ROAD KALWA
THANE WEST, Maharashtra, 400605",MBBS,OBC,OBC,Allotted
608,14610,All India,"Government Medical College Chittorgarh ,Government Medical College Chittorgarh
Bojunda - Udaipur Road Chittorgarh, Rajasthan, 312025",MBBS,Open,OBC,Allotted
609,14622,All India,"NETAJI SUBHASH CHANDRA BOSE MC,JABALPUR,NAGPUR ROAD, JABALPUR,
STATE-M.P.PIN-482003, Madhya Pradesh, 482003",MBBS,Open,OBC,Allotted
610,14623,All India,"B.R.D. MEDICAL COLLEGE, GORAKHPUR,MAHARAJGANJ ROAD,GORAKHPUR,
Uttar Pradesh, 273013",MBBS,EWS,EWS,Allotted
611,14635,All India,"Pt. D.D.U MEDICAL COLLEGE, RAJKOT,Civil Hospital Campus, Jamnagar Road
Rajkot 360001, Gujarat, 360001",MBBS,EWS,EWS,Allotted
612,14642,All India,"GOVERNMENT MEDICAL COLLEGE, SRIGANGANAGAR,
RAJASTHAN,Government Medical college sriganganagar rajasthan, Rajasthan,
335001",MBBS,OBC,OBC,Allotted
613,14650,All India,"Govt. Medical College, Jammu,GOVERNMENT MEDICAL COLLEGE, BAKSHI
NAGAR, JAMMU 180001, Jammu And Kashmir, 180001",MBBS,OBC,OBC,Allotted
614,14652,All India,"Government Medical College, Pali,NH-62,SumerpurRoad,Ramasia.Hemawas,Pali,
Rajasthan, 306401",MBBS,EWS,EWS,Allotted
615,14686,All India,"Kalpana Chawla Govt. Medical College, Karnal,Kalpana Chawla Govt. Medical
College,Karnal, Haryana, Haryana, 132001",MBBS,Open,GN,Allotted
616,14688,All India,"INDIRA GANDHI GOVT.MEDICAL COLL., NAGPUR,MEYO HOSPITAL CENTRAL
AVENUE ROAD NEAR RAM ZULA NAGPUR, Maharashtra, 440018",MBBS,Open,OBC,Allotted
617,14691,All India,"B.R.D. MEDICAL COLLEGE, GORAKHPUR,MAHARAJGANJ ROAD,GORAKHPUR,
Uttar Pradesh, 273013",MBBS,OBC,OBC,Allotted
618,14692,All India,"SHRI KALYAN GOVT MEDICAL COLLEGE SIKAR,Shri Kalyan Govt. Medical
College, Bajaj Gram, Sanwali, NH 8 A, Sikar 332001, Rajasthan, 332001",MBBS,EWS,EWS,Allotted
619,14694,All India,"GOVT.MEDICAL COLLEGE, AMRITSAR,CIRCULAR ROAD, AMRITSAR-143001,
Punjab, 143001",MBBS,OBC,OBC,Allotted
620,14699,All India,"B.R.D. MEDICAL COLLEGE, GORAKHPUR,MAHARAJGANJ ROAD,GORAKHPUR,
Uttar Pradesh, 273013",MBBS,OBC,OBC,Allotted
621,14700,All India,"MAHARANI LAXMI BAI MEDICAL COLL,JHANSI,M.L.B. MEDICAL COLLEGE,
KANPUR ROAD, JHANSI, Uttar Pradesh, 284128",MBBS,EWS,EWS,Allotted
622,14702,All India,"Government Medical College, Bharatpur,Rampura, NH-21,Sever
Road,Bharatpur,Rajasthan, Rajasthan, 321001",MBBS,EWS,EWS,Allotted
623,14706,All India,"Govt Medical College, Dungarpur,VILLAGE- THANA DUNGARPUR, Rajasthan,
314001",MBBS,Open,GN,Allotted
624,14710,All India,"Govt Medical College, Dungarpur,VILLAGE- THANA DUNGARPUR, Rajasthan,
314001",MBBS,OBC,OBC,Allotted
625,14714,All India,"Govt Medical College, Dungarpur,VILLAGE- THANA DUNGARPUR, Rajasthan,
314001",MBBS,OBC,OBC,Allotted
626,14730,All India,"Govt Medical College, Dungarpur,VILLAGE- THANA DUNGARPUR, Rajasthan,
314001",MBBS,OBC,OBC,Allotted
627,14731,All India,"UTTARANCHAL F HOSP TRUST MC,HALDWANI,Government Medical College,
Rampur Road Haldwani, Distt. Nainiatl, Uttarakhand, 263139",MBBS,EWS,EWS,Allotted
628,14734,All India,"PT. B.D. SHARMA PGIMS, ROHTAK,Pt. B.D. Sharma PGIMS, Rohtak, Haryana,
124001",MBBS,OBC,OBC,Allotted
629,14736,All India,"Dr. YS Parmar Govt. Medical College, Nahan,Nahan, District Sirmaur, Himachal
Pradesh, Himachal Pradesh, 173001",MBBS,OBC,OBC,Allotted
630,14739,All India,"GOVERNMENT MEDICAL COLLEGE, SRIGANGANAGAR,
RAJASTHAN,Government Medical college sriganganagar rajasthan, Rajasthan,
335001",MBBS,OBC,OBC,Allotted
631,14743,All India,"Govt. Medical College, Sirohi (rajasthan),SIROHI SHIVGANJ HIGHWAY,NEAR
AMBESHWAR ,VILLAGE- KOLAR, TEHSIL- SIVGANJ,DIST- SIROHI, Rajasthan,
307030",MBBS,Open,GN,Allotted
632,14754,All India,"Dr. YS Parmar Govt. Medical College, Nahan,Nahan, District Sirmaur, Himachal
Pradesh, Himachal Pradesh, 173001",MBBS,OBC,OBC,Allotted
633,14757,"Delhi
University
Quota","Lady Hardinge Medical College, New Delhi,Lady Hardinge Medical College, Shaheed
Bhagat Singh Marg, New Delhi, Delhi (NCT), 110001",MBBS,OBC,OBC,Allotted
634,14770,All India,"NETAJI SUBHASH CHANDRA BOSE MC,JABALPUR,NAGPUR ROAD, JABALPUR,
STATE-M.P.PIN-482003, Madhya Pradesh, 482003",MBBS,Open,GN,Allotted
635,14774,All India,"Shri Vinobha Bhave Institute Medical Sciences,SSR College Campus, Sayli Road,
Silvassa, Dadra And Nagar Haveli, 396230",MBBS,Open,GN,Allotted
636,14787,All India,"Government Medical College, Pali,NH-62,SumerpurRoad,Ramasia.Hemawas,Pali,
Rajasthan, 306401",MBBS,EWS,EWS,Allotted
637,14790,All India,"Govt Medical College Firozabad,DAULATTAPUR JALESHAR ROAD NARKHI
FIROZABAD, Uttar Pradesh, 283203",MBBS,Open,OBC,Allotted
638,14797,All India,"GOVT. MEDICAL COLLEGE,AURANGABAD,Government Medical College,
Aurangabad, Jubli Park, Panchakki Road, Aurangabad (M.S.).",MBBS,Open,OBC,Allotted
639,14811,All India,"Dr.Radhakrishnan Government Medical College, Hamirpur, Agriculture Colony,
Hamirpur, Himachal Pradesh 177001",MBBS,OBC,OBC,Allotted
640,14817,All India,"GOVT.MEDICAL COLLEGE, AMRITSAR,CIRCULAR ROAD, AMRITSAR-143001,
Punjab, 143001",MBBS,OBC,OBC,Allotted
641,14818,All India,"GOA MEDICAL COLLEGE, PANAJI,RAJIV GANDHI MEDICAL COMPLEX,
BAMBOLIM, GOA, Goa, 403202",MBBS,Open,GN,Allotted
642,14828,All India,"ESI-MC&PGIMS&R, Banglore,ESICMC AND PGIMSR, Rajajinagar, Bengaluru,
Karnataka, 560010",MBBS,Open,GN,Allotted
643,14831,All India,"GURU GOVIND SINGH MED COLL,FARIDKOT,Sadiq Road, Faridkot., Punjab,
151203",MBBS,OBC,OBC,Allotted
644,14832,All India,"Government Medical College, Bhilwara,Sindari Ke Balaji Road Sanganer Bhilwara,
Rajasthan, 311001",MBBS,EWS,EWS,Allotted
645,14833,All India,"Pt. Jawahar Lal Nehru Govt. Med. College, Chamba,Pt. Jawaharlal Nehru Govt.
Medical College Chamba, Himachal Pradesh, 176310",MBBS,OBC,OBC,Allotted
646,14843,All India,"Govt Medical College, Dungarpur,VILLAGE- THANA DUNGARPUR, Rajasthan,
314001",MBBS,OBC,OBC,Allotted
647,14859,All India,"CALCUTTA NATIONAL MED COLL,KOLKATA,32, GORACHAND ROAD, PARK
CIRCUS, KOLKATA - 700014, West Bengal, 700014",MBBS,Open,GN,Allotted
648,14871,"Open Seat
Quota","JIPMER KARAIKAL,Dhanvantari Nagar Gorimedu Puducherry 605006, Puducherry,
605006",MBBS,EWS,EWS,Allotted
649,14882,"Delhi NCR
Children/Wi
dows of
Personnel of
the Armed
Forces
(CW) Quota","Atal Bihari Vajpayee Institute of Medical Sciences & DR RML HOSPITAL, NEW
DELHI,Post Graduate Institute of Medical Education and Research, Dr. RML Hospital,
B.K.S. Marg, New Delhi, Delhi (NCT), 110001",MBBS,Open,GN,"Allotted(
CW Rank :
26 )"
650,14915,All India,"Govt. Medical College, Kannauj,Tirwa Road, Kannauj, Uttar Pradesh, 209732",MBBS,Open,GN,Allotted
651,14947,All India,"MAHARANI LAXMI BAI MEDICAL COLL,JHANSI,M.L.B. MEDICAL COLLEGE,
KANPUR ROAD, JHANSI, Uttar Pradesh, 284128",MBBS,OBC,OBC,Allotted
652,14961,All India,"PT. B.D. SHARMA PGIMS, ROHTAK,Pt. B.D. Sharma PGIMS, Rohtak, Haryana,
124001",MBBS,OBC,OBC,Allotted
653,14964,All India,"GOA MEDICAL COLLEGE, PANAJI,RAJIV GANDHI MEDICAL COMPLEX,
BAMBOLIM, GOA, Goa, 403202",MBBS,Open,GN,Allotted
654,14996,All India,"Uttar Pradesh University of Medical Sciences, Saifai, Etawah,SAIFAI ETAWAH, Uttar
Pradesh, 206130",MBBS,Open,OBC,Allotted
655,15001,All India,"Government Medical College Chittorgarh ,Government Medical College Chittorgarh
Bojunda - Udaipur Road Chittorgarh, Rajasthan, 312025",MBBS,OBC,OBC,Allotted
656,15012,All India,"NETAJI SUBHASH CHANDRA BOSE MC,JABALPUR,NAGPUR ROAD, JABALPUR,
STATE-M.P.PIN-482003, Madhya Pradesh, 482003",MBBS,Open,OBC,Allotted
657,15022,All India,"GOVT.MEDICAL COLLEGE, AMRITSAR,CIRCULAR ROAD, AMRITSAR-143001,
Punjab, 143001",MBBS,EWS,EWS,Allotted
