SNo,Rank,Allotted Quota,Allotted Institute,Course,Allotted Category,Candidate Category,Remarks
3867,5399,"Open Seat
Quota","AIIMS Jammu,AIIMS Vijaypur Samba Jammu, Jammu And Kashmir, 18410",MBBS,OBC,OBC,Allotted
3868,5401,All India,"MEDICAL COLLEGE, BHAVNAGAR,Near S.T. Bus Stand, Bhavnagar, Gujarat,
Gujarat, 364001",MBBS,Open,GN,Allotted
3869,5402,All India,"GAJRA RAJA MEDICAL COLLEGE, GWALIOR,VEER SAVARKAR ROAD,
GWALIOR, Madhya Pradesh, 474009",MBBS,Open,GN,Allotted
3870,5404,All India,"RAJENDRA INST. OF MED. SCI., RANCHI,Director, Rajendra Institute of Medical
Sciences, Bariatu,Ranchi, Jharkhand, 843009",MBBS,EWS,EWS,Allotted
3871,5405,All India,"STANLEY MEDICAL COLLEGE, CHENNAI,No.1, Old Jail Road
Chennai, Tamil Nadu, 600001",MBBS,EWS,EWS,Allotted
3872,5406,All India,"BELGAUM INST. OF MEDICAL SCI., BELGAUM,DR B R AMBEDKAR ROAD
BELAGAVI., Karnataka, 590001",MBBS,Open,OBC,Allotted
3873,5407,"Open Seat
Quota","AIIMS Jammu,AIIMS Vijaypur Samba Jammu, Jammu And Kashmir, 18410",MBBS,OBC,OBC,Allotted
3874,5409,All India,"Govt Medical College, Ernakulam,HMT COLONY P O, KALAMASSERY,
ERNAKULAM DISTRICT, Kerala, 683503",MBBS,Open,OBC,Allotted
3875,5412,All India,"M.P. SHAH MEDICAL COLLEGE, JAMNAGAR,PANDIT NEHRU MARG, JAMNAGAR
361008, Gujarat, 361008",MBBS,OBC,OBC,Allotted
3876,5415,"Open Seat
Quota","AIIMS Jammu,AIIMS Vijaypur Samba Jammu, Jammu And Kashmir, 18410",MBBS,OBC,OBC,Allotted
3877,5419,All India,"ESIC Medical College, Faridabad,NH-3, NIT, FARIDABAD, HARYANA-121001",MBBS,OBC,OBC,Allotted
3878,5422,"Delhi
University
Quota","Maulana Azad Medical College, New Delhi,2 Bahadur Shah Zafar Marg
New Delhi, Delhi (NCT), 110002",MBBS,OBC,OBC,Allotted
3879,5423,All India,"Pt. J N M MEDICAL COLLEGE, RAIPUR,In front of Central Jail, Jail Road Raipur
C.G., Chhattisgarh, 492001",MBBS,Open,GN,Allotted
3880,5427,All India,"GOA MEDICAL COLLEGE, PANAJI,RAJIV GANDHI MEDICAL COMPLEX,
BAMBOLIM, GOA, Goa, 403202",MBBS,Open,GN,Allotted
3881,5429,All India,"COIMBATORE MEDICAL COLLEGE,COIMBATORE,CIVIL AERODROME POST,
AVINASHI ROAD, PEELAMEDU, COIMBATORE, Tamil Nadu, 641014",MBBS,OBC,OBC,Allotted
3882,5430,All India,"Government Medical College, Omandurar,GOVERNMENT MEDICAL COLLEGE,
OMANDURAR GOVERNMENT ESTATE, WALAJA ROAD, CHENNAI - 600 002.,
Tamil Nadu, 600002",MBBS,OBC,OBC,Allotted
3883,5433,All India,"GOVERNMENT MEDICAL COLLEGE, SURAT,Out Side Majura Gate, New Civil
Hospital Campus, Opp. Income Tax office, Surat - 395001, Gujarat, 395001",MBBS,OBC,OBC,Allotted
3884,5436,All India,"Pt. Jawahar Lal Nehru Govt. Med. College, Chamba,Pt. Jawaharlal Nehru Govt.
Medical College Chamba, Himachal Pradesh, 176310",MBBS,Open,GN,Allotted
3885,5438,All India,"Government Medical College, Bharatpur,Rampura, NH-21,Sever
Road,Bharatpur,Rajasthan, Rajasthan, 321001",MBBS,Open,OBC,Allotted
3886,5440,All India,"LOKMANYA TILAK MUNICIPAL M C,MUMBAI,Dr. Babasaheb Ambedkar Road, Sion,
Mumbai, Maharashtra, 400022",MBBS,OBC,OBC,Allotted
3887,5448,All India,"M.G.M. MEDICAL COLLEGE, INDORE,AB ROAD INDORE",MBBS,EWS,EWS,Allotted
3888,5449,All India,"MAHARANI LAXMI BAI MEDICAL COLL,JHANSI,M.L.B. MEDICAL COLLEGE,
KANPUR ROAD, JHANSI, Uttar Pradesh, 284128",MBBS,Open,GN,Allotted
3889,5451,All India,"MAHARANI LAXMI BAI MEDICAL COLL,JHANSI,M.L.B. MEDICAL COLLEGE,
KANPUR ROAD, JHANSI, Uttar Pradesh, 284128",MBBS,Open,GN,Allotted
3890,5452,All India,"Govt Medical College, Ernakulam,HMT COLONY P O, KALAMASSERY,
ERNAKULAM DISTRICT, Kerala, 683503",MBBS,Open,GN,Allotted
3891,5456,"Open Seat
Quota","AIIMS, Madurai,AIIMS MADURAI, Tamil Nadu, 625008",MBBS,OBC,OBC,Allotted
3892,5458,All India,"MAHARAJA K.C. GAJAPATI M.C.,BRAHMAPUR,MKCG MEDICAL COLLEGE
CAMPUS, BERHAMPUR, GANJAM, Odisha, 760004",MBBS,Open,GN,Allotted
3893,5459,All India,"Govt Medical College, Ernakulam,HMT COLONY P O, KALAMASSERY,
ERNAKULAM DISTRICT, Kerala, 683503",MBBS,Open,GN,Allotted
3894,5463,All India,"GOVERNMENT MEDICAL COLLEGE, SURAT,Out Side Majura Gate, New Civil
Hospital Campus, Opp. Income Tax office, Surat - 395001, Gujarat, 395001",MBBS,OBC,OBC,Allotted
3895,5464,All India,"NALANDA MEDICAL COLLEGE, PATNA,OLD BYEPASS ROAD, KANKERBAGH,
PATNA, Bihar, 800026",MBBS,Open,GN,Allotted
3896,5465,All India,"JHALAWAR MEDICAL COLLEGE, Jhalawar ,NH-52, KOTA
ROAD,JHALAWAR,RAJASTHAN",MBBS,Open,OBC,Allotted
3897,5476,"IP University
Quota","Atal Bihari Vajpayee Institute of Medical Sciences & DR RML HOSPITAL, NEW
DELHI,Post Graduate Institute of Medical Education and Research, Dr. RML Hospital,
B.K.S. Marg, New Delhi, Delhi (NCT), 110001",MBBS,EWS,EWS,Allotted
3898,5477,"Open Seat
Quota","AIIMS Jammu,AIIMS Vijaypur Samba Jammu, Jammu And Kashmir, 18410",MBBS,EWS,EWS,Allotted
3899,5478,All India,"GURU GOVIND SINGH MED COLL,FARIDKOT,Sadiq Road, Faridkot., Punjab,
151203",MBBS,Open,GN,Allotted
3900,5482,All India,"RAJENDRA INST. OF MED. SCI., RANCHI,Director, Rajendra Institute of Medical
Sciences, Bariatu,Ranchi, Jharkhand, 843009",MBBS,OBC,OBC,Allotted
3901,5483,All India,"GOVT.MEDICAL COLLEGE, KOTA,Rangbari Road Kota, Rajasthan, 324005",MBBS,EWS,EWS,Allotted
3902,5486,All India,"GOVERNMENT MEDICAL COLLEGE, SURAT,Out Side Majura Gate, New Civil
Hospital Campus, Opp. Income Tax office, Surat - 395001, Gujarat, 395001",MBBS,EWS,EWS,Allotted
3903,5490,All India,"Govt Medical College, Ernakulam,HMT COLONY P O, KALAMASSERY,
ERNAKULAM DISTRICT, Kerala, 683503",MBBS,Open,GN,Allotted
3904,5493,All India,"M.G.M. MEDICAL COLLEGE, INDORE,AB ROAD INDORE",MBBS,OBC,OBC,Allotted
3905,5494,All India,"CALCUTTA NATIONAL MED COLL,KOLKATA,32, GORACHAND ROAD, PARK
CIRCUS, KOLKATA - 700014, West Bengal, 700014",MBBS,Open,GN,Allotted
3906,5497,All India,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA,138 AJC Bose Road, Kolkata -
700014, West Bengal, 700014",MBBS,OBC,OBC,Allotted
3907,5498,All India,"MOTI LAL NEHRU MEDICAL COLL, ALLAHABAD,Principal Office Moti Lal Nehru
Medical College, Lowther Road George Town Prayagraj, Uttar Pradesh, 211001",MBBS,OBC,OBC,Allotted
3908,5502,All India,"MOTI LAL NEHRU MEDICAL COLL, ALLAHABAD,Principal Office Moti Lal Nehru
Medical College, Lowther Road George Town Prayagraj, Uttar Pradesh, 211001",MBBS,OBC,OBC,Allotted
3909,5505,All India,"Rajarshee Chhatrapati Shahu Maharaj Government Medical College
Kolhapur,Rajarshee Chhatrapati Shahu Maharaj
Government Medical College, R. K. Nagar Road, Shenda Park, Kol, Maharashtra,
416012",MBBS,Open,OBC,Allotted
3910,5508,All India,"LOKMANYA TILAK MUNICIPAL M C,MUMBAI,Dr. Babasaheb Ambedkar Road, Sion,
Mumbai, Maharashtra, 400022",MBBS,OBC,OBC,Allotted
3911,5512,All India,"GOVERNMENT MEDICAL COLLEGE, SURAT,Out Side Majura Gate, New Civil
Hospital Campus, Opp. Income Tax office, Surat - 395001, Gujarat, 395001",MBBS,OBC,OBC,Allotted
3912,5514,All India,"Govt institute of Medcial Sciences, GREATER NOIDA,GOVERNMENT INSTITUTE OF
MEDICAL SCIENCES GREATER NOIDA GAUTAM BUDH NAGAR UTTAR
PRADESH, Uttar Pradesh, 201310",MBBS,OBC,OBC,Allotted
3913,5517,All India,"JHALAWAR MEDICAL COLLEGE, Jhalawar ,NH-52, KOTA
ROAD,JHALAWAR,RAJASTHAN",MBBS,Open,GN,Allotted
3914,5518,All India,"NALANDA MEDICAL COLLEGE, PATNA,OLD BYEPASS ROAD, KANKERBAGH,
PATNA, Bihar, 800026",MBBS,Open,OBC,Allotted
3915,5519,All India,"CALCUTTA NATIONAL MED COLL,KOLKATA,32, GORACHAND ROAD, PARK
CIRCUS, KOLKATA - 700014, West Bengal, 700014",MBBS,Open,GN,Allotted
3916,5520,All India,"KURNOOL MEDICAL COLLEGE, KURNOOL,BUDHAWARPET, KURNOOL., Andhra
Pradesh, 518002",MBBS,Open,GN,Allotted
3917,5521,"Delhi
University
Quota","Maulana Azad Medical College, New Delhi,2 Bahadur Shah Zafar Marg
New Delhi, Delhi (NCT), 110002",MBBS,OBC,OBC,Allotted
3918,5526,All India,"JHALAWAR MEDICAL COLLEGE, Jhalawar ,NH-52, KOTA
ROAD,JHALAWAR,RAJASTHAN",MBBS,Open,GN,Allotted
3919,5528,All India,"Government Medical College, Bhilwara,Sindari Ke Balaji Road Sanganer Bhilwara,
Rajasthan, 311001",MBBS,Open,GN,Allotted
3920,5532,All India,"Government Doon Medcial College, Dehradun,Government Doon Medical College,
Dehrakhas Patel Nagar, Dehradun 248001, Uttarakhand, 248001",MBBS,Open,GN,Allotted
3921,5535,All India,"Government Doon Medcial College, Dehradun,Government Doon Medical College,
Dehrakhas Patel Nagar, Dehradun 248001, Uttarakhand, 248001",MBBS,Open,GN,Allotted
3922,5538,All India,"MAHARANI LAXMI BAI MEDICAL COLL,JHANSI,M.L.B. MEDICAL COLLEGE,
KANPUR ROAD, JHANSI, Uttar Pradesh, 284128",MBBS,Open,GN,Allotted
3923,5539,All India,"SKIMS Medical College, Bemina, Srinagar,SKIMS MC BEMINA , SRINAGAR, JAMMU
KASHMIR, Jammu And Kashmir, 190018",MBBS,Open,GN,Allotted
3924,5541,All India,"VIJAYNAGAR INST OF MED. SC,BELLARY,Cantonment, Ballari, Karnataka, 583104",MBBS,Open,GN,Allotted
3925,5542,All India,"ATAL BIHARI VAJPAYEE GOVERNMENT MEDICAL COLLEGE, VIDISHA,NH 86
INFRONT OF KHEL PARISAR SANCHI ROAD VIDISHA, Madhya Pradesh, 464001",MBBS,Open,OBC,Allotted
3926,5548,All India,"KURNOOL MEDICAL COLLEGE, KURNOOL,BUDHAWARPET, KURNOOL., Andhra
Pradesh, 518002",MBBS,Open,GN,Allotted
3927,5551,All India,"GAJRA RAJA MEDICAL COLLEGE, GWALIOR,VEER SAVARKAR ROAD,
GWALIOR, Madhya Pradesh, 474009",MBBS,Open,GN,Allotted
3928,5553,All India,"GURU GOVIND SINGH MED COLL,FARIDKOT,Sadiq Road, Faridkot., Punjab,
151203",MBBS,Open,GN,Allotted
3929,5554,All India,"Sagar Dutta Medical College & Hospital, Kolkata,578, B.T. Road, Kamarhati, Kolkata,
West Bengal, 700058",MBBS,Open,GN,Allotted
3930,5558,All India,"ESIC Medical College AND PGIMSR, Chennai,ASHOK PILLAR ROAD
KK NAGAR CHENNAI, Tamil Nadu, 600078",MBBS,Open,GN,Allotted
3931,5565,All India,"Osmania Medical College Koti ,KOTi, HYDERABAD",MBBS,OBC,OBC,Allotted
3932,5566,All India,"Rangaraya Medical College, Kakinada,PITHAPURAM ROAD, KAKINADA, Andhra
Pradesh, 533003",MBBS,Open,GN,Allotted
3933,5567,All India,"RAJENDRA INST. OF MED. SCI., RANCHI,Director, Rajendra Institute of Medical
Sciences, Bariatu,Ranchi, Jharkhand, 843009",MBBS,OBC,OBC,Allotted
3934,5568,All India,"Dr. YS Parmar Govt. Medical College, Nahan,Nahan, District Sirmaur, Himachal
Pradesh, Himachal Pradesh, 173001",MBBS,Open,GN,Allotted
3935,5572,"Delhi
University
Quota","Maulana Azad Medical College, New Delhi,2 Bahadur Shah Zafar Marg
New Delhi, Delhi (NCT), 110002",MBBS,OBC,OBC,Allotted
3936,5573,All India,"DR.RAJENDRA PRASAD MC, TANDA,Dr.Rajendra Prasad Govt.Medical College
Kangra at Tanda, H.P., Himachal Pradesh, 176002",MBBS,OBC,OBC,Allotted
3937,5581,All India,"KURNOOL MEDICAL COLLEGE, KURNOOL,BUDHAWARPET, KURNOOL., Andhra
Pradesh, 518002",MBBS,Open,OBC,Allotted
3938,5582,All India,"GURU GOVIND SINGH MED COLL,FARIDKOT,Sadiq Road, Faridkot., Punjab,
151203",MBBS,Open,GN,Allotted
3939,5585,"Open Seat
Quota","AIIMS, Madurai,AIIMS MADURAI, Tamil Nadu, 625008",MBBS,OBC,OBC,Allotted
3940,5586,All India,"Govt. Medical College, Kannauj,Tirwa Road, Kannauj, Uttar Pradesh, 209732",MBBS,Open,GN,Allotted
3941,5589,All India,"GOVT.MEDICAL COLLEGE, KOTA,Rangbari Road Kota, Rajasthan, 324005",MBBS,EWS,EWS,Allotted
3942,5592,All India,"GOVERNMENT MEDICAL COLLEGE, SURAT,Out Side Majura Gate, New Civil
Hospital Campus, Opp. Income Tax office, Surat - 395001, Gujarat, 395001",MBBS,OBC,OBC,Allotted
3943,5594,All India,"INDIRA GANDHI GOVT.MEDICAL COLL., NAGPUR,MEYO HOSPITAL CENTRAL
AVENUE ROAD NEAR RAM ZULA NAGPUR, Maharashtra, 440018",MBBS,Open,GN,Allotted
3944,5595,"Open Seat
Quota","AIIMS Jammu,AIIMS Vijaypur Samba Jammu, Jammu And Kashmir, 18410",MBBS,OBC,OBC,Allotted
3945,5596,All India,"GOA MEDICAL COLLEGE, PANAJI,RAJIV GANDHI MEDICAL COMPLEX,
BAMBOLIM, GOA, Goa, 403202",MBBS,Open,GN,Allotted
3946,5598,All India,"MOTI LAL NEHRU MEDICAL COLL, ALLAHABAD,Principal Office Moti Lal Nehru
Medical College, Lowther Road George Town Prayagraj, Uttar Pradesh, 211001",MBBS,OBC,OBC,Allotted
3947,5599,All India,"M.G.M. MEDICAL COLLEGE, INDORE,AB ROAD INDORE",MBBS,OBC,OBC,Allotted
3948,5602,All India,"University College of Medical Sciences, New Delhi,Dilshad Garden, Delhi (NCT),
110095",MBBS,ST,ST,Allotted
3949,5604,All India,"GOA MEDICAL COLLEGE, PANAJI,RAJIV GANDHI MEDICAL COMPLEX,
BAMBOLIM, GOA, Goa, 403202",MBBS,Open,GN,Allotted
3950,5605,All India,"Indira Gandhi Institute of Medical Sciences, Patna,RAZA BAZAR, SHEIKHPURA,
PATNA",MBBS,EWS,EWS,Allotted
3951,5609,All India,"Andhra Medical College, Visakhapatnam,MAHARANI PETA
NEAR COLLECTORATE
KGH CAMPUS
VISAKHAPATNAM, Andhra Pradesh, 530002",MBBS,OBC,OBC,Allotted
3952,5613,"Open Seat
Quota","AIIMS, Madurai,AIIMS MADURAI, Tamil Nadu, 625008",MBBS,OBC,OBC,Allotted
3953,5614,All India,"GURU GOVIND SINGH MED COLL,FARIDKOT,Sadiq Road, Faridkot., Punjab,
151203",MBBS,Open,GN,Allotted
3954,5616,All India,"Sagar Dutta Medical College & Hospital, Kolkata,578, B.T. Road, Kamarhati, Kolkata,
West Bengal, 700058",MBBS,Open,GN,Allotted
3955,5621,All India,"RAJENDRA INST. OF MED. SCI., RANCHI,Director, Rajendra Institute of Medical
Sciences, Bariatu,Ranchi, Jharkhand, 843009",MBBS,OBC,OBC,Allotted
3956,5624,All India,"GOVERNMENT MEDICAL COLLEGE, SURAT,Out Side Majura Gate, New Civil
Hospital Campus, Opp. Income Tax office, Surat - 395001, Gujarat, 395001",MBBS,OBC,OBC,Allotted
3957,5625,All India,"GOVT. MEDICAL COLLEGE, NAGPUR,Hanuman Nagar,Nagpur",MBBS,OBC,OBC,Allotted
3958,5627,All India,"GANDHI MEDICAL COLLEGE, BHOPAL,Royal Market Sultania Road Bhopal,
Madhya Pradesh, 462001",MBBS,OBC,OBC,Allotted
3959,5628,All India,"MEDICAL COLLEGE, BHAVNAGAR,Near S.T. Bus Stand, Bhavnagar, Gujarat,
Gujarat, 364001",MBBS,Open,GN,Allotted
3960,5629,All India,"NALANDA MEDICAL COLLEGE, PATNA,OLD BYEPASS ROAD, KANKERBAGH,
PATNA, Bihar, 800026",MBBS,Open,GN,Allotted
3961,5630,"Open Seat
Quota","AIIMS, Madurai,AIIMS MADURAI, Tamil Nadu, 625008",MBBS,OBC,OBC,Allotted
3962,5631,All India,"Govt Medical College, Ernakulam,HMT COLONY P O, KALAMASSERY,
ERNAKULAM DISTRICT, Kerala, 683503",MBBS,Open,GN,Allotted
3963,5632,All India,"GOVERNMENT MEDICAL COLLEGE, SURAT,Out Side Majura Gate, New Civil
Hospital Campus, Opp. Income Tax office, Surat - 395001, Gujarat, 395001",MBBS,EWS,EWS,Allotted
3964,5634,All India,"RAJIV GANDHI MEDICAL COLLEGE, THANE,THANE BELAPUR ROAD KALWA
THANE WEST, Maharashtra, 400605",MBBS,Open,GN,Allotted
3965,5637,All India,"SHRI KALYAN GOVT MEDICAL COLLEGE SIKAR,Shri Kalyan Govt. Medical
College, Bajaj Gram, Sanwali, NH 8 A, Sikar 332001, Rajasthan, 332001",MBBS,Open,OBC,Allotted
3966,5638,All India,"T.D. MEDICAL COLLEGE, ALLAPPUZHA,GOVERNMENT T.D.MEDICAL COLLEGE,
VANDANAM.PO, ALAPPUZHA, Kerala, 688005",MBBS,OBC,OBC,Allotted
3967,5639,All India,"Govt Medical College Badaun,Gunera Wazidpur Ujhani Road Badaun U.P. 243601",MBBS,Open,GN,Allotted
3968,5640,"Open Seat
Quota","AIIMS Guahawti,PO-CHANGSARI, DISTRICT-KAMRUP, Assam, 781101",MBBS,EWS,EWS,Allotted
3969,5642,All India,"Rajarshee Chhatrapati Shahu Maharaj Government Medical College
Kolhapur,Rajarshee Chhatrapati Shahu Maharaj
Government Medical College, R. K. Nagar Road, Shenda Park, Kol, Maharashtra,
416012",MBBS,Open,OBC,Allotted
3970,5646,All India,"NALANDA MEDICAL COLLEGE, PATNA,OLD BYEPASS ROAD, KANKERBAGH,
PATNA, Bihar, 800026",MBBS,Open,EWS,Allotted
3971,5649,All India,"RAJENDRA INST. OF MED. SCI., RANCHI,Director, Rajendra Institute of Medical
Sciences, Bariatu,Ranchi, Jharkhand, 843009",MBBS,OBC,OBC,Allotted
3972,5653,All India,"MAHARANI LAXMI BAI MEDICAL COLL,JHANSI,M.L.B. MEDICAL COLLEGE,
KANPUR ROAD, JHANSI, Uttar Pradesh, 284128",MBBS,Open,GN,Allotted
3973,5655,All India,"GOVERNMENT MEDICAL COLLEGE, SURAT,Out Side Majura Gate, New Civil
Hospital Campus, Opp. Income Tax office, Surat - 395001, Gujarat, 395001",MBBS,OBC,OBC,Allotted
3974,5656,All India,"Govt Medical College, Churu,SHEKHAWAT COLONY, CIVIL LINES ROAD,CHURU,
Rajasthan, 331001",MBBS,Open,GN,Allotted
3975,5657,All India,"Sagar Dutta Medical College & Hospital, Kolkata,578, B.T. Road, Kamarhati, Kolkata,
West Bengal, 700058",MBBS,Open,GN,Allotted
3976,5664,All India,"JHALAWAR MEDICAL COLLEGE, Jhalawar ,NH-52, KOTA
ROAD,JHALAWAR,RAJASTHAN",MBBS,Open,OBC,Allotted
3977,5665,All India,"INDIRA GANDHI GOVT.MEDICAL COLL., NAGPUR,MEYO HOSPITAL CENTRAL
AVENUE ROAD NEAR RAM ZULA NAGPUR, Maharashtra, 440018",MBBS,Open,GN,Allotted
3978,5666,All India,"NALANDA MEDICAL COLLEGE, PATNA,OLD BYEPASS ROAD, KANKERBAGH,
PATNA, Bihar, 800026",MBBS,OBC,OBC,Allotted
3979,5671,"Open Seat
Quota","AIIMS, Madurai,AIIMS MADURAI, Tamil Nadu, 625008",MBBS,OBC,OBC,Allotted
3980,5676,All India,"DR.RAJENDRA PRASAD MC, TANDA,Dr.Rajendra Prasad Govt.Medical College
Kangra at Tanda, H.P., Himachal Pradesh, 176002",MBBS,OBC,OBC,Allotted
3981,5678,All India,"Indira Gandhi Medical College & RI, Puducherry,Vazhudavour Road, Kadirkamam,
Puducherry, 605009",MBBS,Open,GN,Allotted
3982,5681,All India,"JHALAWAR MEDICAL COLLEGE, Jhalawar ,NH-52, KOTA
ROAD,JHALAWAR,RAJASTHAN",MBBS,OBC,OBC,Allotted
3983,5687,All India,"Pt. Jawahar Lal Nehru Govt. Med. College, Chamba,Pt. Jawaharlal Nehru Govt.
Medical College Chamba, Himachal Pradesh, 176310",MBBS,Open,GN,Allotted
3984,5691,All India,"GOVERNMENT MEDICAL COLLEGE, SURAT,Out Side Majura Gate, New Civil
Hospital Campus, Opp. Income Tax office, Surat - 395001, Gujarat, 395001",MBBS,OBC,OBC,Allotted
3985,5694,All India,"GANDHI MEDICAL COLLEGE, BHOPAL,Royal Market Sultania Road Bhopal,
Madhya Pradesh, 462001",MBBS,OBC,OBC,Allotted
3986,5697,All India,"Pt. Jawahar Lal Nehru Govt. Med. College, Chamba,Pt. Jawaharlal Nehru Govt.
Medical College Chamba, Himachal Pradesh, 176310",MBBS,Open,GN,Allotted
3987,5698,"Open Seat
Quota","AIIMS-Bhopal,,SAKET NAGAR BHOPAL, Madhya Pradesh, 462020",MBBS,SC,SC,Allotted
3988,5700,All India,"NETAJI SUBHASH CHANDRA BOSE MC,JABALPUR,NAGPUR ROAD, JABALPUR,
STATE-M.P.PIN-482003, Madhya Pradesh, 482003",MBBS,Open,GN,Allotted
3989,5704,All India,"COIMBATORE MEDICAL COLLEGE,COIMBATORE,CIVIL AERODROME POST,
AVINASHI ROAD, PEELAMEDU, COIMBATORE, Tamil Nadu, 641014",MBBS,OBC,OBC,Allotted
3990,5706,All India,"SLBS Govt. Medical College, Mandi,Mandi at Nerchowk Tehsil Balh PO Bhangrotu,
Himachal Pradesh, 175021",MBBS,Open,GN,Allotted
3991,5707,All India,"GOVT.MEDICAL COLLEGE, KOTA,Rangbari Road Kota, Rajasthan, 324005",MBBS,EWS,EWS,Allotted
3992,5709,All India,"COIMBATORE MEDICAL COLLEGE,COIMBATORE,CIVIL AERODROME POST,
AVINASHI ROAD, PEELAMEDU, COIMBATORE, Tamil Nadu, 641014",MBBS,OBC,OBC,Allotted
3993,5712,All India,"GOVT.MEDICAL COLLEGE, AMRITSAR,CIRCULAR ROAD, AMRITSAR-143001,
Punjab, 143001",MBBS,OBC,OBC,Allotted
3994,5713,All India,"NETAJI SUBHASH CHANDRA BOSE MC,JABALPUR,NAGPUR ROAD, JABALPUR,
STATE-M.P.PIN-482003, Madhya Pradesh, 482003",MBBS,Open,GN,Allotted
3995,5720,All India,"MEDICAL COLLEGE, BHAVNAGAR,Near S.T. Bus Stand, Bhavnagar, Gujarat,
Gujarat, 364001",MBBS,Open,GN,Allotted
3996,5723,"Open Seat
Quota","AIIMS, Madurai,AIIMS MADURAI, Tamil Nadu, 625008",MBBS,OBC,OBC,Allotted
3997,5724,All India,"ESIC Medical College AND PGIMSR, Chennai,ASHOK PILLAR ROAD
KK NAGAR CHENNAI, Tamil Nadu, 600078",MBBS,Open,GN,Allotted
3998,5725,All India,"Uttar Pradesh University of Medical Sciences, Saifai, Etawah,SAIFAI ETAWAH, Uttar
Pradesh, 206130",MBBS,Open,GN,Allotted
3999,5726,All India,"INDIRA GANDHI GOVT.MEDICAL COLL., NAGPUR,MEYO HOSPITAL CENTRAL
AVENUE ROAD NEAR RAM ZULA NAGPUR, Maharashtra, 440018",MBBS,Open,GN,Allotted
4000,5727,All India,"GUNTUR MEDICAL COLLEGE, GUNTUR,Kannavarithoa Opp. NGOs Association
Building, Andhra Pradesh, 522004",MBBS,Open,GN,Allotted
4001,5728,"Open Seat
Quota","AIIMS, Madurai,AIIMS MADURAI, Tamil Nadu, 625008",MBBS,OBC,OBC,Allotted
4002,5729,All India,"ESIC Medical College AND PGIMSR, Chennai,ASHOK PILLAR ROAD
KK NAGAR CHENNAI, Tamil Nadu, 600078",MBBS,Open,GN,Allotted
4003,5732,All India,"JHALAWAR MEDICAL COLLEGE, Jhalawar ,NH-52, KOTA
ROAD,JHALAWAR,RAJASTHAN",MBBS,OBC,OBC,Allotted
4004,5733,All India,"INDIRA GANDHI GOVT.MEDICAL COLL., NAGPUR,MEYO HOSPITAL CENTRAL
AVENUE ROAD NEAR RAM ZULA NAGPUR, Maharashtra, 440018",MBBS,Open,GN,Allotted
4005,5736,All India,"Government Medical College, Bhilwara,Sindari Ke Balaji Road Sanganer Bhilwara,
Rajasthan, 311001",MBBS,Open,OBC,Allotted
4006,5738,All India,"BURDWAN MEDICAL COLLEGE,BURDWAN,BURDWAN MEDICAL COLLEGE,
BABURBAG, POST- RAJBATI, DIST- PURBA BARDHAMAN, PIN-713104,WEST
BENGAL, West Bengal, 713104",MBBS,Open,GN,Allotted
4007,5739,All India,"GOVT. MEDICAL COLLEGE,PATIALA,Sangrur road Government Medical College,
Patiala, Punjab, 147001",MBBS,OBC,OBC,Allotted
4008,5741,"IP University
Quota","Vardhman Mahavir Medical College and Safdarjung Hospital New Delhi,
VMMC,Vardhman Mahavir Medical College And Safdarjung Hospital, New Delhi, Delhi
(NCT), 110029",MBBS,OBC,OBC,Allotted
4009,5742,All India,"Bangalore Medical College and Research Institute,K R ROAD FORT BENGALURU,
Karnataka, 560002",MBBS,ST,ST,Allotted
4010,5745,"Open Seat
Quota","AIIMS-Bhopal,,SAKET NAGAR BHOPAL, Madhya Pradesh, 462020",MBBS,SC,SC,Allotted
4011,5748,All India,"GUWAHATI MEDICAL COLLEGE, GUWAHATI,Narakasur Hill top , Bhangagarh,
Guwahati, Assam, 781032",MBBS,Open,GN,Allotted
4012,5749,All India,"B.R.D. MEDICAL COLLEGE, GORAKHPUR,MAHARAJGANJ ROAD,GORAKHPUR,
Uttar Pradesh, 273013",MBBS,OBC,OBC,Allotted
4013,5750,All India,"Employees State Insurance Corporation Medical College, Alwar,ESIC Medical College
and Hospital Desoola MIA Alwar Rajasthan, Rajasthan, 301030",MBBS,Open,OBC,Allotted
4014,5753,All India,"Osmania Medical College Koti ,KOTi, HYDERABAD",MBBS,OBC,OBC,Allotted
4015,5754,All India,"GOVT. MEDICAL COLLEGE, NAGPUR,Hanuman Nagar,Nagpur",MBBS,OBC,OBC,Allotted
4016,5756,"Open Seat
Quota","AIIMS, Madurai,AIIMS MADURAI, Tamil Nadu, 625008",MBBS,OBC,OBC,Allotted
4017,5759,All India,"GANDHI MEDICAL COLLEGE, BHOPAL,Royal Market Sultania Road Bhopal,
Madhya Pradesh, 462001",MBBS,EWS,EWS,Allotted
4018,5762,All India,"NILRATAN SIRKAR MEDICAL COLLEGE, KOLKATA,138 AJC Bose Road, Kolkata -
700014, West Bengal, 700014",MBBS,EWS,EWS,Allotted
4019,5763,All India,"GOA MEDICAL COLLEGE, PANAJI,RAJIV GANDHI MEDICAL COMPLEX,
BAMBOLIM, GOA, Goa, 403202",MBBS,Open,GN,Allotted
4020,5766,All India,"GUNTUR MEDICAL COLLEGE, GUNTUR,Kannavarithoa Opp. NGOs Association
Building, Andhra Pradesh, 522004",MBBS,Open,GN,Allotted
