SNo,Rank,Allotted Quota,Allotted Institute,Course,Allotted Category,Candidate Category,Remarks
67,74,AIQ,"VMMC AND SAFDARJUNG
HOSPITAL, NEW DELHI",MBBS,GN,GNNO,Allotted
68,75,AIQ,"M.G.M. MEDICAL COLLEGE,
INDORE",MBBS,GN,GNNO,Allotted
69,76,DU,"Maulana Azad Medical College, New
Delhi",MBBS,GN,GNNO,Allotted
70,77,AIQ,"VMMC AND SAFDARJUNG
HOSPITAL, NEW DELHI",MBBS,GN,GNNO,Allotted
71,78,AIQ,"VMMC AND SAFDARJUNG
HOSPITAL, NEW DELHI",MBBS,GN,OBC,Allotted
72,79,AIQ,"B.J. MEDICAL COLLEGE,
AHMEDABAD",MBBS,GN,GNNO,Allotted
73,80,AIQ,"B.J. MEDICAL COLLEGE,
AHMEDABAD",MBBS,GN,GNNO,Allotted
74,81,AIQ,"MADRAS MEDICAL COLLEGE,
CHENNAI",MBBS,GN,GNNO,Allotted
75,82,AIQ,"SETH G.S. MEDICAL COLLEGE,
MUMBAI",MBBS,GN,GNNO,Allotted
76,83,AIQ,"B.J. MEDICAL COLLEGE,
AHMEDABAD",MBBS,GN,GNNO,Allotted
77,84,AIQ,"VMMC AND SAFDARJUNG
HOSPITAL, NEW DELHI",MBBS,GN,GNNO,Allotted
78,85,AIQ,"VMMC AND SAFDARJUNG
HOSPITAL, NEW DELHI",MBBS,GN,GNNO,Allotted
79,86,AIQ,"VMMC AND SAFDARJUNG
HOSPITAL, NEW DELHI",MBBS,GN,GNNO,Allotted
80,87,AIQ,"VMMC AND SAFDARJUNG
HOSPITAL, NEW DELHI",MBBS,GN,GNNO,Allotted
81,88,AIQ,"KGMC, LUCKNOW",MBBS,GN,GNNO,Allotted
82,89,DU,"Maulana Azad Medical College, New
Delhi",MBBS,GN,GNNO,Allotted
83,90,AIQ,"B.J. MEDICAL COLLEGE,
AHMEDABAD",MBBS,GN,GNNO,Allotted
84,91,AIQ,"VMMC AND SAFDARJUNG
HOSPITAL, NEW DELHI",MBBS,GN,GNNO,Allotted
85,92,AIQ,"VMMC AND SAFDARJUNG
HOSPITAL, NEW DELHI",MBBS,GN,GNNO,Allotted
86,95,AIQ,"S.M.S. MEDICAL COLLEGE, JAIPUR",MBBS,GN,GNNO,Allotted
87,96,AIQ,"University College of Medical
Sciences, Delhi",MBBS,GN,GNNO,Allotted
88,97,AIQ,"MAULANA AZAD MEDICAL
COLLEGE, NEW DELHI",MBBS,OBC,OBC,Allotted
89,98,AIQ,"MAULANA AZAD MEDICAL
COLLEGE, NEW DELHI",MBBS,OBC,OBC,Allotted
90,99,AIQ,"University College of Medical
Sciences, Delhi",MBBS,GN,GNNO,Allotted
91,100,AIQ,"MAULANA AZAD MEDICAL
COLLEGE, NEW DELHI",MBBS,OBC,OBC,Allotted
92,101,AIQ,"SETH G.S. MEDICAL COLLEGE,
MUMBAI",MBBS,GN,GNNO,Allotted
93,102,AIQ,"MAULANA AZAD MEDICAL
COLLEGE, NEW DELHI",MBBS,OBC,OBC,Allotted
94,103,AIQ,"LADY HARDINGE MEDICAL
COLLEGE, NEW DELHI",MBBS,GN,GNNO,Allotted
95,104,AIQ,"GANDHI MEDICAL COLLEGE,
BHOPAL",MBBS,GN,GNNO,Allotted
96,105,AIQ,"University College of Medical
Sciences, Delhi",MBBS,GN,GNNO,Allotted
97,106,DU,"Maulana Azad Medical College, New
Delhi",MBBS,GN,GNNO,Allotted
98,107,AIQ,"SETH G.S. MEDICAL COLLEGE,
MUMBAI",MBBS,GN,GNNO,Allotted
99,108,DU,"Maulana Azad Medical College, New
Delhi",MBBS,GN,GNNO,Allotted
100,109,AIQ,"BANGALORE MED.
COLLEGE,BANGALORE",MBBS,GN,GNNO,Allotted
101,110,AIQ,"B.J. MEDICAL COLLEGE,
AHMEDABAD",MBBS,GN,GNNO,Allotted
102,111,DU,"Maulana Azad Medical College, New
Delhi",MBBS,GN,GNNO,Allotted
103,112,AIQ,"GOVT. MEDICAL COLLEGE,
KOZHIKODE",MBBS,GN,OBC,Allotted
104,113,AIQ,"SETH G.S. MEDICAL COLLEGE,
MUMBAI",MBBS,GN,GNNO,Allotted
105,114,AIQ,"University College of Medical
Sciences, Delhi",MBBS,GN,GNNO,Allotted
106,115,AIQ,"University College of Medical
Sciences, Delhi",MBBS,GN,GNNO,Allotted
107,116,AIQ,"MEDICAL COLLEGE, KOLKATA",MBBS,GN,GNNO,Allotted
108,117,AIQ,"University College of Medical
Sciences, Delhi",MBBS,GN,GNNO,Allotted
109,118,DU,"Maulana Azad Medical College, New
Delhi",MBBS,GN,GNNO,Allotted
110,120,AIQ,"University College of Medical
Sciences, Delhi",MBBS,GN,GNNO,Allotted
111,121,AIQ,"University College of Medical
Sciences, Delhi",MBBS,GN,GNNO,Allotted
112,124,DU,"Maulana Azad Medical College, New
Delhi",MBBS,GN,GNNO,Allotted
113,125,AIQ,"LADY HARDINGE MEDICAL
COLLEGE, NEW DELHI",MBBS,GN,GNNO,Allotted
114,126,AIQ,"SETH G.S. MEDICAL COLLEGE,
MUMBAI",MBBS,GN,OBC,Allotted
115,127,AIQ,"GOVERNMENT MEDICAL COLLEGE
AND HOSPITAL, CHANDIGAR",MBBS,GN,GNNO,Allotted
116,128,AIQ,"LADY HARDINGE MEDICAL
COLLEGE, NEW DELHI",MBBS,GN,GNNO,Allotted
117,130,AIQ,"MAULANA AZAD MEDICAL
COLLEGE, NEW DELHI",MBBS,OBC,OBC,Allotted
118,131,AIQ,"LADY HARDINGE MEDICAL
COLLEGE, NEW DELHI",MBBS,GN,GNNO,Allotted
119,133,AIQ,"BANGALORE MED.
COLLEGE,BANGALORE",MBBS,GN,GNNO,Allotted
120,134,AIQ,"GOVERNMENT MEDICAL COLLEGE
AND HOSPITAL, CHANDIGAR",MBBS,GN,GNNO,Allotted
121,136,AIQ,"Andhra Medical College,
Visakhapatnam",MBBS,GN,OBC,Allotted
122,137,AIQ,"SETH G.S. MEDICAL COLLEGE,
MUMBAI",MBBS,GN,GNNO,Allotted
123,138,AIQ,"MADRAS MEDICAL COLLEGE,
CHENNAI",MBBS,GN,GNNO,Allotted
124,140,AIQ,"IMS BHU, Varanasi, UP",MBBS,GN,GNNO,Allotted
125,141,AIQ,"MAULANA AZAD MEDICAL
COLLEGE, NEW DELHI",MBBS,OBC,OBC,Allotted
126,143,AIQ,"SETH G.S. MEDICAL COLLEGE,
MUMBAI",MBBS,GN,GNNO,Allotted
127,145,AIQ,"S.M.S. MEDICAL COLLEGE, JAIPUR",MBBS,GN,GNNO,Allotted
128,146,AIQ,"LADY HARDINGE MEDICAL
COLLEGE, NEW DELHI",MBBS,GN,OBC,Allotted
129,147,AIQ,"VMMC AND SAFDARJUNG
HOSPITAL, NEW DELHI",MBBS,OBC,OBC,Allotted
130,149,AIQ,"BANGALORE MED.
COLLEGE,BANGALORE",MBBS,GN,GNNO,Allotted
131,150,AIQ,"VMMC AND SAFDARJUNG
HOSPITAL, NEW DELHI",MBBS,OBC,OBC,Allotted
132,151,AIQ,"GOVT. MEDICAL COLLEGE,
KOZHIKODE",MBBS,GN,GNNO,Allotted
133,152,AIQ,"GOVERNMENT MEDICAL COLLEGE
AND HOSPITAL, CHANDIGAR",MBBS,GN,GNNO,Allotted
134,153,AIQ,"University College of Medical
Sciences, Delhi",MBBS,OBC,OBC,Allotted
135,154,AIQ,"GOVT. MEDICAL COLLEGE,
KOZHIKODE",MBBS,GN,GNNO,Allotted
136,155,AIQ,"BAHIRAMJEE JIJIBHAI MEDICAL
COLLGE, PUNE",MBBS,GN,GNNO,Allotted
137,157,AIQ,"LADY HARDINGE MEDICAL
COLLEGE, NEW DELHI",MBBS,GN,GNNO,Allotted
138,158,AIQ,"KGMC, LUCKNOW",MBBS,GN,GNNO,Allotted
139,159,AIQ,"VARDHMAN INSTITUTE OF
MEDICAL SCIENCES, NALANDA",MBBS,GN,GNNO,Allotted
140,160,AIQ,"MAULANA AZAD MEDICAL
COLLEGE, NEW DELHI",MBBS,SC,SC,Allotted
141,161,AIQ,"KGMC, LUCKNOW",MBBS,GN,GNNO,Allotted
142,162,AIQ,"VMMC AND SAFDARJUNG
HOSPITAL, NEW DELHI",MBBS,OBC,OBC,Allotted
143,163,AIQ,"GOVERNMENT MEDICAL COLLEGE
AND HOSPITAL, CHANDIGAR",MBBS,GN,GNNO,Allotted
144,164,AIQ,"SETH G.S. MEDICAL COLLEGE,
MUMBAI",MBBS,GN,GNNO,Allotted
145,165,AIQ,"GOVERNMENT MEDICAL COLLEGE
AND HOSPITAL, CHANDIGAR",MBBS,GN,GNNO,Allotted
146,166,AIQ,"GOVERNMENT MEDICAL COLLEGE
AND HOSPITAL, CHANDIGAR",MBBS,GN,GNNO,Allotted
147,167,AIQ,"Gandhi Medical College
Musheerabad Secunderabad",MBBS,GN,OBC,Allotted
148,168,AIQ,"IMS BHU, Varanasi, UP",MBBS,GN,GNNO,Allotted
149,170,AIQ,"GRANT MEDICAL COLL & SIR
J.J.HOSP,MUMBAI",MBBS,GN,GNNO,Allotted
150,171,AIQ,"NDMC Medical College, Delhi",MBBS,GN,GNNO,Allotted
151,172,AIQ,"IMS BHU, Varanasi, UP",MBBS,GN,GNNO,Allotted
152,173,AIQ,"B.J. MEDICAL COLLEGE,
AHMEDABAD",MBBS,GN,GNNO,Allotted
153,175,AIQ,"KGMC, LUCKNOW",MBBS,GN,GNNO,Allotted
154,176,AIQ,"University College of Medical
Sciences, Delhi",MBBS,OBC,OBC,Allotted
155,177,AIQ,"GOVT.MEDICAL
COLLEGE,THIRUVANANTHAPURAM",MBBS,GN,GNNO,Allotted
156,178,AIQ,"SETH G.S. MEDICAL COLLEGE,
MUMBAI",MBBS,GN,GNNO,Allotted
157,179,AIQ,"IMS BHU, Varanasi, UP",MBBS,GN,GNNO,Allotted
158,181,AIQ,"KGMC, LUCKNOW",MBBS,GN,GNNO,Allotted
159,182,AIQ,"SETH G.S. MEDICAL COLLEGE,
MUMBAI",MBBS,GN,GNNO,Allotted
160,183,DU,"Maulana Azad Medical College, New
Delhi",MBBS,GN,GNNO,Allotted
161,184,DU,"Maulana Azad Medical College, New
Delhi",MBBS,GN,GNNO,Allotted
162,187,AIQ,"MAULANA AZAD MEDICAL
COLLEGE, NEW DELHI",MBBS,SC,SC,Allotted
163,188,AIQ,"GOVT. MEDICAL COLLEGE,
KOZHIKODE",MBBS,GN,OBC,Allotted
164,189,AIQ,"GOVT. MEDICAL COLLEGE,
KOZHIKODE",MBBS,GN,OBC,Allotted
165,190,AIQ,"S.M.S. MEDICAL COLLEGE, JAIPUR",MBBS,GN,GNNO,Allotted
166,192,AIQ,"SETH G.S. MEDICAL COLLEGE,
MUMBAI",MBBS,GN,SC,Allotted
167,193,AIQ,"GOVERNMENT MEDICAL COLLEGE
AND HOSPITAL, CHANDIGAR",MBBS,GN,GNNO,Allotted
168,194,AIQ,"GOVERNMENT MEDICAL COLLEGE
AND HOSPITAL, CHANDIGAR",MBBS,GN,GNNO,Allotted
169,195,DU,"Maulana Azad Medical College, New
Delhi",MBBS,GN,GNNO,Allotted
170,196,AIQ,"VMMC AND SAFDARJUNG
HOSPITAL, NEW DELHI",MBBS,OBC,OBC,Allotted
171,197,AIQ,"IMS BHU, Varanasi, UP",MBBS,GN,GNNO,Allotted
172,198,AIQ,"LADY HARDINGE MEDICAL
COLLEGE, NEW DELHI",MBBS,GN,GNNO,Allotted
173,199,AIQ,"MADRAS MEDICAL COLLEGE,
CHENNAI",MBBS,GN,GNNO,Allotted
174,200,AIQ,"LADY HARDINGE MEDICAL
COLLEGE, NEW DELHI",MBBS,GN,GNNO,Allotted
175,201,AIQ,"GOVERNMENT MEDICAL COLLEGE
AND HOSPITAL, CHANDIGAR",MBBS,GN,GNNO,Allotted
176,202,AIQ,"VMMC AND SAFDARJUNG
HOSPITAL, NEW DELHI",MBBS,OBC,OBC,Allotted
177,203,DU,"Maulana Azad Medical College, New
Delhi",MBBS,GN,GNNO,Allotted
178,204,AIQ,"VMMC AND SAFDARJUNG
HOSPITAL, NEW DELHI",MBBS,OBC,OBC,Allotted
179,205,AIQ,"GOVERNMENT MEDICAL COLLEGE
AND HOSPITAL, CHANDIGAR",MBBS,GN,GNNO,Allotted
180,206,AIQ,"VMMC AND SAFDARJUNG
HOSPITAL, NEW DELHI",MBBS,OBC,OBC,Allotted
181,207,AIQ,"VMMC AND SAFDARJUNG
HOSPITAL, NEW DELHI",MBBS,OBC,OBC,Allotted
182,209,AIQ,"MADRAS MEDICAL COLLEGE,
CHENNAI",MBBS,GN,GNNO,Allotted
183,210,AIQ,"GOVT. MEDICAL COLLEGE,
KOZHIKODE",MBBS,GN,GNNO,Allotted
184,211,AIQ,"B.J. MEDICAL COLLEGE,
AHMEDABAD",MBBS,GN,GNNO,Allotted
185,212,AIQ,"Dr. B.S.A. Medical College, Delhi",MBBS,GN,GNNO,Allotted
186,213,AIQ,"KGMC, LUCKNOW",MBBS,GN,GNNO,Allotted
187,215,AIQ,"IMS BHU, Varanasi, UP",MBBS,GN,GNNO,Allotted
188,216,AIQ,"MAULANA AZAD MEDICAL
COLLEGE, NEW DELHI",MBBS,SC,SC,Allotted
189,217,AIQ,"KGMC, LUCKNOW",MBBS,GN,GNNO,Allotted
190,218,DU,"Maulana Azad Medical College, New
Delhi",MBBS,GN,GNNO,Allotted
191,219,AIQ,"KGMC, LUCKNOW",MBBS,GN,GNNO,Allotted
192,220,AIQ,"LADY HARDINGE MEDICAL
COLLEGE, NEW DELHI",MBBS,GN,GNNO,Allotted
193,221,AIQ,"MADRAS MEDICAL COLLEGE,
CHENNAI",MBBS,GN,OBC,Allotted
194,222,AIQ,"S.C.B. MEDICAL COLLEGE,
CUTTACK",MBBS,GN,GNNO,Allotted
195,223,AIQ,"KGMC, LUCKNOW",MBBS,GN,GNNO,Allotted
196,224,AIQ,"BANGALORE MED.
COLLEGE,BANGALORE",MBBS,GN,OBC,Allotted
197,225,AIQ,"SETH G.S. MEDICAL COLLEGE,
MUMBAI",MBBS,GN,GNNO,Allotted
198,226,AIQ,"University College of Medical
Sciences, Delhi",MBBS,OBC,OBC,Allotted
199,227,DU,"Maulana Azad Medical College, New
Delhi",MBBS,GN,GNNO,Allotted
200,228,AIQ,"GOVT.MEDICAL
COLLEGE,THIRUVANANTHAPURAM",MBBS,GN,GNNO,Allotted
201,229,AIQ,"KGMC, LUCKNOW",MBBS,GN,GNNO,Allotted
202,230,AIQ,"GANDHI MEDICAL COLLEGE,
BHOPAL",MBBS,GN,GNNO,Allotted
203,231,DU,"Maulana Azad Medical College, New
Delhi",MBBS,GN,GNNO,Allotted
204,232,AIQ,"GOVERNMENT MEDICAL COLLEGE
AND HOSPITAL, CHANDIGAR",MBBS,GN,GNNO,Allotted
205,233,AIQ,"B.J. MEDICAL COLLEGE,
AHMEDABAD",MBBS,GN,GNNO,Allotted
206,234,AIQ,"GOVERNMENT MEDICAL COLLEGE
AND HOSPITAL, CHANDIGAR",MBBS,GN,GNNO,Allotted
207,235,AIQ,"LADY HARDINGE MEDICAL
COLLEGE, NEW DELHI",MBBS,GN,GNNO,Allotted
208,239,AIQ,"Andhra Medical College,
Visakhapatnam",MBBS,GN,GNNO,Allotted
209,240,AIQ,"VMMC AND SAFDARJUNG
HOSPITAL, NEW DELHI",MBBS,OBC,OBC,Allotted
210,241,AIQ,"KGMC, LUCKNOW",MBBS,GN,GNNO,Allotted
211,242,AIQ,Osmania Medical College Koti,MBBS,GN,GNNO,Allotted
212,243,AIQ,"SETH G.S. MEDICAL COLLEGE,
MUMBAI",MBBS,GN,GNNO,Allotted
213,244,AIQ,"S.M.S. MEDICAL COLLEGE, JAIPUR",MBBS,GN,GNNO,Allotted
214,245,DU,"Maulana Azad Medical College, New
Delhi",MBBS,GN,GNNO,Allotted
215,246,DU,"Maulana Azad Medical College, New
Delhi",MBBS,GN,GNNO,Allotted
216,247,DU,"Maulana Azad Medical College, New
Delhi",MBBS,GN,OBC,Allotted
217,248,AIQ,"IMS BHU, Varanasi, UP",MBBS,GN,GNNO,Allotted
218,249,AIQ,"SETH G.S. MEDICAL COLLEGE,
MUMBAI",MBBS,GN,GNNO,Allotted
219,250,AIQ,"SETH G.S. MEDICAL COLLEGE,
MUMBAI",MBBS,GN,GNNO,Allotted
220,251,AIQ,Osmania Medical College Koti,MBBS,GN,GNNO,Allotted
221,252,AIQ,"IMS BHU, Varanasi, UP",MBBS,GN,GNNO,Allotted
222,253,AIQ,"GOVERNMENT MEDICAL COLLEGE,
SURAT",MBBS,GN,GNNO,Allotted
223,256,AIQ,"MADRAS MEDICAL COLLEGE,
CHENNAI",MBBS,GN,GNNO,Allotted
224,257,DU,"Maulana Azad Medical College, New
Delhi",MBBS,GN,OBC,Allotted
225,258,AIQ,"IMS BHU, Varanasi, UP",MBBS,GN,GNNO,Allotted
226,259,AIQ,"Gandhi Medical College
Musheerabad Secunderabad",MBBS,GN,GNNO,Allotted
227,260,AIQ,"VMMC AND SAFDARJUNG
HOSPITAL, NEW DELHI",MBBS,OBC,OBC,Allotted
228,262,AIQ,"GOVT. MEDICAL COLLEGE,
NAGPUR",MBBS,GN,GNNO,Allotted
229,264,DU,"Maulana Azad Medical College, New
Delhi",MBBS,GN,GNNO,Allotted
230,265,DU,"Maulana Azad Medical College, New
Delhi",MBBS,GN,GNNO,Allotted
231,266,AIQ,"GUNTUR MEDICAL COLLEGE,
GUNTUR",MBBS,GN,GNNO,Allotted
232,267,DU,"Maulana Azad Medical College, New
Delhi",MBBS,GN,GNNO,Allotted
233,268,AIQ,"B.J. MEDICAL COLLEGE,
AHMEDABAD",MBBS,GN,GNNO,Allotted
234,269,AIQ,"IMS BHU, Varanasi, UP",MBBS,GN,OBC,Allotted
235,270,AIQ,"SETH G.S. MEDICAL COLLEGE,
MUMBAI",MBBS,GN,GNNO,Allotted
236,271,AIQ,"GOVERNMENT MEDICAL COLLEGE
AND HOSPITAL, CHANDIGAR",MBBS,GN,GNNO,Allotted
237,272,AIQ,"VMMC AND SAFDARJUNG
HOSPITAL, NEW DELHI",MBBS,OBC,OBC,Allotted
238,273,AIQ,"LADY HARDINGE MEDICAL
COLLEGE, NEW DELHI",MBBS,GN,GNNO,Allotted
239,274,AIQ,"GRANT MEDICAL COLL & SIR
J.J.HOSP,MUMBAI",MBBS,GN,GNNO,Allotted
240,275,AIQ,"VMMC AND SAFDARJUNG
HOSPITAL, NEW DELHI",MBBS,OBC,OBC,Allotted
241,276,AIQ,"S.M.S. MEDICAL COLLEGE, JAIPUR",MBBS,GN,GNNO,Allotted
242,277,AIQ,"MEDICAL COLLEGE, BARODA",MBBS,GN,GNNO,Allotted
243,279,AIQ,"MEDICAL COLLEGE, BARODA",MBBS,GN,GNNO,Allotted
244,280,AIQ,"VMMC AND SAFDARJUNG
HOSPITAL, NEW DELHI",MBBS,OBC,OBC,Allotted
245,281,AIQ,"LADY HARDINGE MEDICAL
COLLEGE, NEW DELHI",MBBS,GN,GNNO,Allotted
246,282,AIQ,"VMMC AND SAFDARJUNG
HOSPITAL, NEW DELHI",MBBS,OBC,OBC,Allotted
247,283,AIQ,"GOVERNMENT MEDICAL COLLEGE
AND HOSPITAL, CHANDIGAR",MBBS,GN,GNNO,Allotted
248,284,AIQ,"GOVERNMENT MEDICAL COLLEGE
AND HOSPITAL, CHANDIGAR",MBBS,GN,GNNO,Allotted
249,285,AIQ,"University College of Medical
Sciences, Delhi",MBBS,OBC,OBC,Allotted
250,286,AIQ,"IMS BHU, Varanasi, UP",MBBS,GN,GNNO,Allotted
251,287,AIQ,"GOVT.MEDICAL
COLLEGE,THIRUVANANTHAPURAM",MBBS,GN,GNNO,Allotted
252,288,AIQ,"IMS BHU, Varanasi, UP",MBBS,GN,GNNO,Allotted
253,290,AIQ,"IMS BHU, Varanasi, UP",MBBS,GN,GNNO,Allotted
254,291,AIQ,"LADY HARDINGE MEDICAL
COLLEGE, NEW DELHI",MBBS,GN,GNNO,Allotted
255,292,AIQ,"GOVT. MEDICAL COLLEGE,
KOZHIKODE",MBBS,GN,GNNO,Allotted
256,293,AIQ,"GOVERNMENT MEDICAL COLLEGE
AND HOSPITAL, CHANDIGAR",MBBS,GN,GNNO,Allotted
