Round,Allotted Institute,Course,Allotted Quota,Allotted Category,Opening_Rank,Closing_Rank,Allotted_Count
Round 2,"AIIMS Bilaspur
Changar Palasiyan,
Himachal Pradesh",MBBS,"Open Seat
Quota",OBC,4419,4715,2
Round 2,"AIIMS Bilaspur
Changar Palasiyan,
Himachal Pradesh",MBBS,"Open Seat
Quota",Open,1693,4213,7
Round 2,"AIIMS Bilaspur
Changar Palasiyan,
Himachal Pradesh",MBBS,"Open Seat
Quota",SC,21841,28601,2
Round 2,"AIIMS Bilaspur
Changar Palasiyan,
Himachal Pradesh",MBBS,"Open Seat
Quota",ST,54415,54415,1
Round 2,AIIMS Guahawti,MBBS,"Open Seat
Quota",-,1718,426206,30
Round 2,AIIMS Guahawti,MBBS,"Open Seat
Quota",EWS,4555,5503,2
Round 2,AIIMS Guahawti,MBBS,"Open Seat
Quota",OBC,4809,5760,8
Round 2,AIIMS Guahawti,MBBS,"Open Seat
Quota",Open,3281,6058,7
Round 2,AIIMS Guahawti,MBBS,"Open Seat
Quota",SC,37602,37602,1
Round 2,AIIMS Guahawti,MBBS,"Open Seat
Quota",ST,49877,56948,2
Round 2,AIIMS Jammu,MBBS,"Open Seat
Quota",-,131,63705,44
Round 2,AIIMS Jammu,MBBS,"Open Seat
Quota",EWS,5484,5484,1
Round 2,AIIMS Jammu,MBBS,"Open Seat
Quota",OBC,4834,5019,2
Round 2,AIIMS Jammu,MBBS,"Open Seat
Quota",Open,3593,6038,11
Round 2,AIIMS Jammu,MBBS,"Open Seat
Quota",Open PwD,200224,200224,1
Round 2,AIIMS Jammu,MBBS,"Open Seat
Quota",SC,35817,39626,3
Round 2,AIIMS Mangalagiri,MBBS,"Open Seat
Quota",-,897,232670,111
Round 2,AIIMS Mangalagiri,MBBS,"Open Seat
Quota",OBC,2140,4262,6
Round 2,AIIMS Mangalagiri,MBBS,"Open Seat
Quota",Open,1210,4210,6
Round 2,AIIMS Mangalagiri,MBBS,"Open Seat
Quota",ST,32523,40900,2
Round 2,AIIMS Rajkot,MBBS,"Open Seat
Quota",-,118,49747,30
Round 2,AIIMS Rajkot,MBBS,"Open Seat
Quota",EWS PwD,355377,355377,1
Round 2,AIIMS Rajkot,MBBS,"Open Seat
Quota",OBC,3554,4128,4
Round 2,AIIMS Rajkot,MBBS,"Open Seat
Quota",Open,1531,4199,8
Round 2,AIIMS Rajkot,MBBS,"Open Seat
Quota",Open PwD,123895,273893,2
Round 2,AIIMS Rajkot,MBBS,"Open Seat
Quota",SC,23560,28139,2
Round 2,AIIMS Rajkot,MBBS,"Open Seat
Quota",ST,44428,49004,3
Round 2,"AIIMS, Bhubaneswar",MBBS,"Open Seat
Quota",-,78,306955,121
Round 2,"AIIMS, Bhubaneswar",MBBS,"Open Seat
Quota",EWS,1114,1114,1
Round 2,"AIIMS, Bhubaneswar",MBBS,"Open Seat
Quota",OBC,852,852,1
Round 2,"AIIMS, Bhubaneswar",MBBS,"Open Seat
Quota",Open,223,223,1
Round 2,"AIIMS, Bhubaneswar",MBBS,"Open Seat
Quota",ST,24629,24629,1
Round 2,"AIIMS, Bibi Nagar,
Hyderabad",MBBS,"Open Seat
Quota",-,453,698846,84
Round 2,"AIIMS, Bibi Nagar,
Hyderabad",MBBS,"Open Seat
Quota",EWS,4967,5199,2
Round 2,"AIIMS, Bibi Nagar,
Hyderabad",MBBS,"Open Seat
Quota",OBC,3997,4716,4
Round 2,"AIIMS, Bibi Nagar,
Hyderabad",MBBS,"Open Seat
Quota",Open,1824,3663,6
Round 2,"AIIMS, Bibi Nagar,
Hyderabad",MBBS,"Open Seat
Quota",Open PwD,59029,118640,2
Round 2,"AIIMS, Bibi Nagar,
Hyderabad",MBBS,"Open Seat
Quota",SC,33615,33615,1
Round 2,"AIIMS, Bibi Nagar,
Hyderabad",MBBS,"Open Seat
Quota",ST,46174,46174,1
Round 2,"AIIMS, Deogarh",MBBS,"Open Seat
Quota",-,1990,479891,59
Round 2,"AIIMS, Deogarh",MBBS,"Open Seat
Quota",EWS,5111,5111,1
Round 2,"AIIMS, Deogarh",MBBS,"Open Seat
Quota",OBC,4365,5523,12
Round 2,"AIIMS, Deogarh",MBBS,"Open Seat
Quota",OBC PwD,260407,260407,1
Round 2,"AIIMS, Deogarh",MBBS,"Open Seat
Quota",Open,3421,5717,16
Round 2,"AIIMS, Deogarh",MBBS,"Open Seat
Quota",Open PwD,273883,273883,1
Round 2,"AIIMS, Deogarh",MBBS,"Open Seat
Quota",SC,34677,41469,6
Round 2,"AIIMS, Deogarh",MBBS,"Open Seat
Quota",ST,58787,65960,4
Round 2,"AIIMS, Gorakhpur",MBBS,"Open Seat
Quota",-,1260,285745,100
Round 2,"AIIMS, Gorakhpur",MBBS,"Open Seat
Quota",EWS,2929,2929,1
Round 2,"AIIMS, Gorakhpur",MBBS,"Open Seat
Quota",OBC,1644,3789,9
Round 2,"AIIMS, Gorakhpur",MBBS,"Open Seat
Quota",Open,1197,4005,11
Round 2,"AIIMS, Gorakhpur",MBBS,"Open Seat
Quota",SC,32147,32147,1
Round 2,"AIIMS, Gorakhpur",MBBS,"Open Seat
Quota",ST,40299,49612,3
Round 2,"AIIMS, Jodhpur",MBBS,"Open Seat
Quota",-,145,281039,119
Round 2,"AIIMS, Jodhpur",MBBS,"Open Seat
Quota",OBC,830,830,1
Round 2,"AIIMS, Jodhpur",MBBS,"Open Seat
Quota",Open,564,1213,3
Round 2,"AIIMS, Jodhpur",MBBS,"Open Seat
Quota",Open PwD,68569,68569,1
Round 2,"AIIMS, Jodhpur",MBBS,"Open Seat
Quota",SC,7840,7840,1
Round 2,"AIIMS, Kalyani",MBBS,"Open Seat
Quota",-,594,709835,105
Round 2,"AIIMS, Kalyani",MBBS,"Open Seat
Quota",EWS,4165,4785,3
Round 2,"AIIMS, Kalyani",MBBS,"Open Seat
Quota",OBC,4313,4596,5
Round 2,"AIIMS, Kalyani",MBBS,"Open Seat
Quota",Open,2177,4282,8
Round 2,"AIIMS, Kalyani",MBBS,"Open Seat
Quota",Open PwD,160689,160689,1
Round 2,"AIIMS, Kalyani",MBBS,"Open Seat
Quota",SC,23342,23342,1
Round 2,"AIIMS, Kalyani",MBBS,"Open Seat
Quota",SC PwD,486395,486395,1
Round 2,"AIIMS, Kalyani",MBBS,"Open Seat
Quota",ST,54600,54600,1
Round 2,"AIIMS, Madurai",MBBS,"Open Seat
Quota",-,2217,362835,37
Round 2,"AIIMS, Madurai",MBBS,"Open Seat
Quota",EWS,6697,6815,2
Round 2,"AIIMS, Madurai",MBBS,"Open Seat
Quota",OBC,4479,5469,3
Round 2,"AIIMS, Madurai",MBBS,"Open Seat
Quota",Open,3952,7216,5
Round 2,"AIIMS, Madurai",MBBS,"Open Seat
Quota",Open PwD,98681,98681,1
Round 2,"AIIMS, Madurai",MBBS,"Open Seat
Quota",SC,42343,43257,2
Round 2,"AIIMS, Nagpur",MBBS,"Open Seat
Quota",-,243,355241,106
Round 2,"AIIMS, Nagpur",MBBS,"Open Seat
Quota",EWS,2426,2636,2
Round 2,"AIIMS, Nagpur",MBBS,"Open Seat
Quota",OBC,1836,2723,6
Round 2,"AIIMS, Nagpur",MBBS,"Open Seat
Quota",Open,969,2334,7
Round 2,"AIIMS, Nagpur",MBBS,"Open Seat
Quota",SC,18056,19107,2
Round 2,"AIIMS, Nagpur",MBBS,"Open Seat
Quota",ST,38914,39304,2
Round 2,"AIIMS, New Delhi",MBBS,"Non-
Resident
Indian",-,775,2989,7
Round 2,"AIIMS, New Delhi",MBBS,"Open Seat
Quota",-,1,116567,125
Round 2,"AIIMS, Patna",MBBS,"Open Seat
Quota",-,103,672956,99
Round 2,"AIIMS, Patna",MBBS,"Open Seat
Quota",EWS,1670,1670,1
Round 2,"AIIMS, Patna",MBBS,"Open Seat
Quota",OBC,1640,2146,5
Round 2,"AIIMS, Patna",MBBS,"Open Seat
Quota",Open,990,2160,13
Round 2,"AIIMS, Patna",MBBS,"Open Seat
Quota",Open PwD,106977,106977,1
Round 2,"AIIMS, Patna",MBBS,"Open Seat
Quota",SC,16834,16834,1
Round 2,"AIIMS, Patna",MBBS,"Open Seat
Quota",SC PwD,358413,358413,1
Round 2,"AIIMS, Patna",MBBS,"Open Seat
Quota",ST,24144,35885,4
Round 2,"AIIMS, Rai Bareli",MBBS,"Open Seat
Quota",-,1337,263793,65
Round 2,"AIIMS, Rai Bareli",MBBS,"Open Seat
Quota",EWS,3942,4450,3
Round 2,"AIIMS, Rai Bareli",MBBS,"Open Seat
Quota",OBC,2722,4174,10
Round 2,"AIIMS, Rai Bareli",MBBS,"Open Seat
Quota",OBC PwD,261802,261802,1
Round 2,"AIIMS, Rai Bareli",MBBS,"Open Seat
Quota",Open,1768,3958,14
Round 2,"AIIMS, Rai Bareli",MBBS,"Open Seat
Quota",SC,20208,33751,7
Round 2,"AIIMS, Raipur",MBBS,"Open Seat
Quota",-,644,223552,108
Round 2,"AIIMS, Raipur",MBBS,"Open Seat
Quota",EWS,1590,1835,2
Round 2,"AIIMS, Raipur",MBBS,"Open Seat
Quota",OBC,1306,1906,4
Round 2,"AIIMS, Raipur",MBBS,"Open Seat
Quota",Open,637,1131,8
Round 2,"AIIMS, Raipur",MBBS,"Open Seat
Quota",SC,7905,7905,1
Round 2,"AIIMS, Raipur",MBBS,"Open Seat
Quota",ST,29165,29693,2
Round 2,"AIIMS, Rishikesh",MBBS,"Open Seat
Quota",-,251,250365,103
Round 2,"AIIMS, Rishikesh",MBBS,"Open Seat
Quota",EWS,1283,1516,2
Round 2,"AIIMS, Rishikesh",MBBS,"Open Seat
Quota",OBC,1242,1599,6
Round 2,"AIIMS, Rishikesh",MBBS,"Open Seat
Quota",OBC PwD,84286,84286,1
Round 2,"AIIMS, Rishikesh",MBBS,"Open Seat
Quota",Open,729,933,5
Round 2,"AIIMS, Rishikesh",MBBS,"Open Seat
Quota",Open PwD,84379,84379,1
Round 2,"AIIMS, Rishikesh",MBBS,"Open Seat
Quota",SC,8329,11254,3
Round 2,"AIIMS, Rishikesh",MBBS,"Open Seat
Quota",ST,20614,27207,4
Round 2,"AIIMS-Bhopal,",MBBS,"Open Seat
Quota",-,108,232998,118
Round 2,"AIIMS-Bhopal,",MBBS,"Open Seat
Quota",EWS,1150,1150,1
Round 2,"AIIMS-Bhopal,",MBBS,"Open Seat
Quota",Open,358,773,3
Round 2,"AIIMS-Bhopal,",MBBS,"Open Seat
Quota",Open PwD,35125,35125,1
Round 2,"AIIMS-Bhopal,",MBBS,"Open Seat
Quota",SC,2948,2948,1
Round 2,"AIIMS-Bhopal,",MBBS,"Open Seat
Quota",ST,15036,15036,1
Round 2,"ANUGRAH
NARAYAN MAGADH
MEDICAL COLLEGE,
GAYA",MBBS,All India,-,7577,428628,9
Round 2,"ANUGRAH
NARAYAN MAGADH
MEDICAL COLLEGE,
GAYA",MBBS,All India,OBC,9319,9319,1
Round 2,"ANUGRAH
NARAYAN MAGADH
MEDICAL COLLEGE,
GAYA",MBBS,All India,Open,6494,9425,6
Round 2,"ANUGRAH
NARAYAN MAGADH
MEDICAL COLLEGE,
GAYA",MBBS,All India,SC,52731,52731,1
Round 2,"ASSAM MEDICAL
COLLEGE,
DIBRUGARH",MBBS,All India,-,2282,748637,20
Round 2,"ASSAM MEDICAL
COLLEGE,
DIBRUGARH",MBBS,All India,OBC,11021,12700,3
Round 2,"ASSAM MEDICAL
COLLEGE,
DIBRUGARH",MBBS,All India,Open,8842,11899,6
Round 2,"ASSAM MEDICAL
COLLEGE,
DIBRUGARH",MBBS,All India,ST,90090,90090,1
Round 2,"ATAL BIHARI
VAJPAYEE
GOVERNMENT
MEDICAL COLLEGE,
VIDISHA",MBBS,All India,-,6973,56761,10
Round 2,"ATAL BIHARI
VAJPAYEE
GOVERNMENT
MEDICAL COLLEGE,
VIDISHA",MBBS,All India,EWS,7563,9311,3
Round 2,"ATAL BIHARI
VAJPAYEE
GOVERNMENT
MEDICAL COLLEGE,
VIDISHA",MBBS,All India,OBC,8867,10663,5
Round 2,"ATAL BIHARI
VAJPAYEE
GOVERNMENT
MEDICAL COLLEGE,
VIDISHA",MBBS,All India,OBC PwD,351119,351119,1
Round 2,"ATAL BIHARI
VAJPAYEE
GOVERNMENT
MEDICAL COLLEGE,
VIDISHA",MBBS,All India,Open,6546,8805,3
Round 2,"ATAL BIHARI
VAJPAYEE
GOVERNMENT
MEDICAL COLLEGE,
VIDISHA",MBBS,All India,Open PwD,202556,202556,1
Round 2,"ATAL BIHARI
VAJPAYEE
GOVERNMENT
MEDICAL COLLEGE,
VIDISHA",MBBS,All India,SC,60484,60802,2
Round 2,"ATAL BIHARI
VAJPAYEE
GOVERNMENT
MEDICAL COLLEGE,
VIDISHA",MBBS,All India,ST,71335,78590,2
Round 2,"Aarupadai Veedu
Medical College and
Hospt., Puducherry",MBBS,"Deemed/Pa
id Seats
Quota",-,108019,681157,101
Round 2,"Aarupadai Veedu
Medical College and
Hospt., Puducherry",MBBS,"Deemed/Pa
id Seats
Quota",Open,278667,681707,26
Round 2,"Amrita Institute of
Medical Science,
Kochi",MBBS,"Deemed/Pa
id Seats
Quota",-,48689,153896,115
Round 2,"Amrita Institute of
Medical Science,
Kochi",MBBS,"Deemed/Pa
id Seats
Quota",Open,94887,149242,12
Round 2,"Amrita Institute of
Medical Science,
Kochi",MBBS,"Non-
Resident
Indian",-,155013,822161,17
Round 2,"Amrita Institute of
Medical Science,
Kochi",MBBS,"Non-
Resident
Indian",Open,657453,657453,1
Round 2,"Amrita School of
Dentistry, Kochi",BDS,"Deemed/Pa
id Seats
Quota",-,142067,793217,26
Round 2,"Amrita School of
Dentistry, Kochi",BDS,"Deemed/Pa
id Seats
Quota",Open,670829,717066,2
Round 2,"Andaman and
Nicobar Islands
Institute of Medical S",MBBS,All India,-,11449,69643,7
Round 2,"Andaman and
Nicobar Islands
Institute of Medical S",MBBS,All India,EWS,14000,14000,1
Round 2,"Andaman and
Nicobar Islands
Institute of Medical S",MBBS,All India,OBC,11081,14065,3
Round 2,"Andaman and
Nicobar Islands
Institute of Medical S",MBBS,All India,Open,8633,13836,5
Round 2,"Andaman and
Nicobar Islands
Institute of Medical S",MBBS,All India,ST,92413,92413,1
Round 2,"Andhra Medical
College,
Visakhapatnam",MBBS,All India,-,4039,289580,21
Round 2,"Andhra Medical
College,
Visakhapatnam",MBBS,All India,EWS,5056,6510,2
Round 2,"Andhra Medical
College,
Visakhapatnam",MBBS,All India,OBC,4904,6544,9
Round 2,"Andhra Medical
College,
Visakhapatnam",MBBS,All India,Open,3504,6236,4
Round 2,"Andhra Medical
College,
Visakhapatnam",MBBS,All India,Open PwD,489419,489419,1
Round 2,"Andhra Medical
College,
Visakhapatnam",MBBS,All India,SC,39716,39716,1
Round 2,"Atal Bihari Vajpayee
Institute of Medical
Sciences & DR RML
HOSPITAL, NEW
DELHI",MBBS,All India,-,148,16359,14
Round 2,"Atal Bihari Vajpayee
Institute of Medical
Sciences & DR RML
HOSPITAL, NEW
DELHI",MBBS,All India,OBC,472,472,1
Round 2,"Atal Bihari Vajpayee
Institute of Medical
Sciences & DR RML
HOSPITAL, NEW
DELHI",MBBS,"Delhi NCR
Children/Wi
dows of
Personnel
of the
Armed
Forces
(CW) Quota",-,23726,27583,2
Round 2,"Atal Bihari Vajpayee
Institute of Medical
Sciences & DR RML
HOSPITAL, NEW
DELHI",MBBS,"IP
University
Quota",-,1618,744978,81
Round 2,"Atal Bihari Vajpayee
Institute of Medical
Sciences & DR RML
HOSPITAL, NEW
DELHI",MBBS,"IP
University
Quota",EWS,4890,4890,1
Round 2,"Atal Bihari Vajpayee
Institute of Medical
Sciences & DR RML
HOSPITAL, NEW
DELHI",MBBS,"IP
University
Quota",Open,4946,4946,1
Round 2,"Autonomous State
Medical College
Society , Mirzapur",MBBS,All India,-,8583,65476,9
Round 2,"Autonomous State
Medical College
Society , Mirzapur",MBBS,All India,OBC,11866,13098,3
Round 2,"Autonomous State
Medical College
Society , Mirzapur",MBBS,All India,Open,10777,11546,2
Round 2,"Autonomous State
Medical College
Society , Mirzapur",MBBS,All India,ST,92769,92769,1
Round 2,"Autonomous State
Medical College ,
Fatehpur",MBBS,All India,-,8471,869844,8
Round 2,"Autonomous State
Medical College ,
Fatehpur",MBBS,All India,OBC,10823,11214,2
Round 2,"Autonomous State
Medical College ,
Fatehpur",MBBS,All India,Open,9259,9651,4
Round 2,"Autonomous State
Medical College ,Etah",MBBS,All India,-,10753,374892,8
Round 2,"Autonomous State
Medical College ,Etah",MBBS,All India,EWS,11101,11101,1
Round 2,"Autonomous State
Medical College ,Etah",MBBS,All India,Open,9942,11677,4
Round 2,"Autonomous State
Medical College ,Etah",MBBS,All India,SC,55323,61130,2
Round 2,"Autonomous State
Medical College,
Ghazipur",MBBS,All India,-,11223,378876,8
Round 2,"Autonomous State
Medical College,
Ghazipur",MBBS,All India,OBC,12637,12637,1
Round 2,"Autonomous State
Medical College,
Ghazipur",MBBS,All India,Open,10416,12883,3
Round 2,"Autonomous State
Medical College,
Ghazipur",MBBS,All India,Open PwD,315426,315426,1
Round 2,"Autonomous State
Medical College,
Ghazipur",MBBS,All India,SC,65278,65278,1
Round 2,"Autonomous State
Medical College,
Ghazipur",MBBS,All India,ST,88325,88325,1
Round 2,"Autonomous State
Medical College,
Pratapgarh",MBBS,All India,-,10700,90936,8
Round 2,"Autonomous State
Medical College,
Pratapgarh",MBBS,All India,OBC,12272,12423,2
Round 2,"Autonomous State
Medical College,
Pratapgarh",MBBS,All India,Open,9824,11201,4
Round 2,"Autonomous State
Medical College,
Pratapgarh",MBBS,All India,SC,67169,67169,1
Round 2,"Autonomous State
Medical College,
Siddharthnagar",MBBS,All India,-,10204,67610,8
Round 2,"Autonomous State
Medical College,
Siddharthnagar",MBBS,All India,OBC,12985,12985,1
Round 2,"Autonomous State
Medical College,
Siddharthnagar",MBBS,All India,Open,9946,11452,3
Round 2,"Autonomous State
Medical College,
Siddharthnagar",MBBS,All India,SC,67315,67330,2
Round 2,"Autonomous State
Medical College,
Siddharthnagar",MBBS,All India,ST,92708,92708,1
Round 2,"Autonomous State
Medical college
Society Hardoi",MBBS,All India,-,11447,62472,5
Round 2,"Autonomous State
Medical college
Society Hardoi",MBBS,All India,EWS,11304,11983,2
Round 2,"Autonomous State
Medical college
Society Hardoi",MBBS,All India,OBC,11750,12658,3
Round 2,"Autonomous State
Medical college
Society Hardoi",MBBS,All India,Open,11355,11783,2
Round 2,"Autonomous State
Medical college
Society Hardoi",MBBS,All India,SC,62670,64213,2
Round 2,"Autonomous State
Medical college
Society Hardoi",MBBS,All India,ST,89740,89740,1
Round 2,"B.J. MEDICAL
COLLEGE,
AHMEDABAD",MBBS,All India,-,205,17173,33
Round 2,"B.J. MEDICAL
COLLEGE,
AHMEDABAD",MBBS,All India,OBC,1313,1313,1
Round 2,"B.J. MEDICAL
COLLEGE,
AHMEDABAD",MBBS,All India,Open,653,653,1
Round 2,"B.J. MEDICAL
COLLEGE,
AHMEDABAD",MBBS,All India,SC PwD,402342,402342,1
Round 2,"B.J. MEDICAL
COLLEGE,
AHMEDABAD",MBBS,All India,ST PwD,747841,747841,1
Round 2,"B.L.D.E University,
Bijapur",MBBS,"Deemed/Pa
id Seats
Quota",-,119845,252147,138
Round 2,"B.L.D.E University,
Bijapur",MBBS,"Deemed/Pa
id Seats
Quota",Open,154454,247486,32
Round 2,"B.L.D.E University,
Bijapur",MBBS,"Non-
Resident
Indian",-,411044,668345,3
Round 2,"B.L.D.E University,
Bijapur",MBBS,"Non-
Resident
Indian",Open,423223,423223,1
Round 2,"B.R.D. MEDICAL
COLLEGE,
GORAKHPUR",MBBS,All India,-,3657,257801,17
Round 2,"B.R.D. MEDICAL
COLLEGE,
GORAKHPUR",MBBS,All India,OBC,6188,6431,2
Round 2,"B.R.D. MEDICAL
COLLEGE,
GORAKHPUR",MBBS,All India,SC,46521,50350,2
Round 2,"B.R.D. MEDICAL
COLLEGE,
GORAKHPUR",MBBS,All India,ST,74440,74440,1
Round 2,"BAHIRAMJEE
JIJIBHAI MEDICAL
COLLGE, PUNE",MBBS,All India,-,33,360239,28
Round 2,"BAHIRAMJEE
JIJIBHAI MEDICAL
COLLGE, PUNE",MBBS,All India,EWS,1417,1417,1
Round 2,"BAHIRAMJEE
JIJIBHAI MEDICAL
COLLGE, PUNE",MBBS,All India,OBC,2953,3131,2
Round 2,"BAHIRAMJEE
JIJIBHAI MEDICAL
COLLGE, PUNE",MBBS,All India,Open,659,106671,4
Round 2,"BAHIRAMJEE
JIJIBHAI MEDICAL
COLLGE, PUNE",MBBS,All India,Open PwD,220268,220268,1
Round 2,"BAHIRAMJEE
JIJIBHAI MEDICAL
COLLGE, PUNE",MBBS,All India,ST,43156,43156,1
Round 2,"BANKURA
SAMMILANI MED
COLL,BANKURA",MBBS,All India,-,5623,48247,16
Round 2,"BANKURA
SAMMILANI MED
COLL,BANKURA",MBBS,All India,EWS,10908,10908,1
Round 2,"BANKURA
SAMMILANI MED
COLL,BANKURA",MBBS,All India,OBC,10553,11558,3
Round 2,"BANKURA
SAMMILANI MED
COLL,BANKURA",MBBS,All India,Open,5495,11802,6
Round 2,"BANKURA
SAMMILANI MED
COLL,BANKURA",MBBS,All India,Open PwD,289828,289828,1
Round 2,"BANKURA
SAMMILANI MED
COLL,BANKURA",MBBS,All India,SC,50664,50664,1
Round 2,"BANKURA
SAMMILANI MED
COLL,BANKURA",MBBS,All India,ST,91491,91707,2
Round 2,"BELGAUM INST. OF
MEDICAL SCI.,
BELGAUM",MBBS,All India,-,5601,524133,14
Round 2,"BELGAUM INST. OF
MEDICAL SCI.,
BELGAUM",MBBS,All India,EWS,8946,9693,2
Round 2,"BELGAUM INST. OF
MEDICAL SCI.,
BELGAUM",MBBS,All India,OBC,7865,9487,3
Round 2,"BELGAUM INST. OF
MEDICAL SCI.,
BELGAUM",MBBS,All India,Open,5685,5685,1
Round 2,"BELGAUM INST. OF
MEDICAL SCI.,
BELGAUM",MBBS,All India,Open PwD,179203,179203,1
Round 2,"BELGAUM INST. OF
MEDICAL SCI.,
BELGAUM",MBBS,All India,SC,66760,66760,1
Round 2,"BHAARATH
MEDICAL COLLEGE
AND HOSPITAL",MBBS,"Deemed/Pa
id Seats
Quota",-,59823,914957,43
Round 2,"BHAARATH
MEDICAL COLLEGE
AND HOSPITAL",MBBS,"Deemed/Pa
id Seats
Quota",Open,335422,767656,10
Round 2,"BIDAR INSTITUTE
OF MEDICAL SCI.,
BIDAR",MBBS,All India,-,10628,812935,12
Round 2,"BIDAR INSTITUTE
OF MEDICAL SCI.,
BIDAR",MBBS,All India,OBC,12774,13049,2
Round 2,"BIDAR INSTITUTE
OF MEDICAL SCI.,
BIDAR",MBBS,All India,Open,9598,13044,6
Round 2,"BIDAR INSTITUTE
OF MEDICAL SCI.,
BIDAR",MBBS,All India,SC,52351,69380,2
Round 2,"BIDAR INSTITUTE
OF MEDICAL SCI.,
BIDAR",MBBS,All India,SC PwD,816559,816559,1
Round 2,"BPS Govt. Med.
College, Sonepat",MBBS,All India,-,6153,54540,6
Round 2,"BPS Govt. Med.
College, Sonepat",MBBS,All India,EWS,8240,8240,1
Round 2,"BPS Govt. Med.
College, Sonepat",MBBS,All India,OBC,8167,8167,1
Round 2,"BPS Govt. Med.
College, Sonepat",MBBS,All India,Open,6292,8236,6
Round 2,"BPS Govt. Med.
College, Sonepat",MBBS,All India,Open PwD,508856,508856,1
Round 2,"BPS Govt. Med.
College, Sonepat",MBBS,All India,SC,53816,53816,1
Round 2,"BPS Govt. Med.
College, Sonepat",MBBS,All India,ST,83813,86224,2
Round 2,"BUNDELKHAND
MEDICAL COLLEGE,
SAGAR",MBBS,All India,-,6532,55197,7
Round 2,"BUNDELKHAND
MEDICAL COLLEGE,
SAGAR",MBBS,All India,EWS,8465,8465,1
Round 2,"BUNDELKHAND
MEDICAL COLLEGE,
SAGAR",MBBS,All India,OBC,8441,9309,3
Round 2,"BUNDELKHAND
MEDICAL COLLEGE,
SAGAR",MBBS,All India,Open,6880,9111,6
Round 2,"BUNDELKHAND
MEDICAL COLLEGE,
SAGAR",MBBS,All India,SC,57015,57015,1
Round 2,"BUNDELKHAND
MEDICAL COLLEGE,
SAGAR",MBBS,All India,ST,78560,78560,1
Round 2,"BURDWAN
MEDICAL
COLLEGE,BURDWA
N",MBBS,All India,-,2339,459613,20
Round 2,"BURDWAN
MEDICAL
COLLEGE,BURDWA
N",MBBS,All India,EWS,9107,9107,1
Round 2,"BURDWAN
MEDICAL
COLLEGE,BURDWA
N",MBBS,All India,OBC,7873,8981,3
Round 2,"BURDWAN
MEDICAL
COLLEGE,BURDWA
N",MBBS,All India,Open,6656,6960,2
