Round,Allotted Institute,Course,Allotted Quota,Allotted Category,Opening_Rank,Closing_Rank,Allotted_Count
Special Stray,"BVDU Dental College and Hospital, Navi Mumbai,Bharati Vidyapeeth Dental College and
Hospital, Sec.7, Belapur Navi Mumbai., Maharashtra, 400614",BDS,"Deemed/Paid Seats
Quota",Open,317133,720502,3
Special Stray,"Bhima Bhoi Medical College and Hospital , Balangir,PO - Rajendra College, District-
Balangir, Odisha., Odisha, 767002",MBBS,All India,SC,138639,138639,1
Special Stray,"Burdwan Dental College & Hospital, Burdwan,POWER HOUSE PARA, BURDWAN
TOWN.
PURBA BARDHAMAN. W.B- 713101, West Bengal, 713101",BDS,All India,EWS,87657,87657,1
Special Stray,"Burdwan Dental College & Hospital, Burdwan,POWER HOUSE PARA, BURDWAN
TOWN.
PURBA BARDHAMAN. W.B- 713101, West Bengal, 713101",BDS,All India,OBC,87589,100211,3
Special Stray,"Burdwan Dental College & Hospital, Burdwan,POWER HOUSE PARA, BURDWAN
TOWN.
PURBA BARDHAMAN. W.B- 713101, West Bengal, 713101",BDS,All India,Open,43666,74709,5
Special Stray,"Burdwan Dental College & Hospital, Burdwan,POWER HOUSE PARA, BURDWAN
TOWN.
PURBA BARDHAMAN. W.B- 713101, West Bengal, 713101",BDS,All India,SC,170756,170756,1
Special Stray,"Burdwan Dental College & Hospital, Burdwan,POWER HOUSE PARA, BURDWAN
TOWN.
PURBA BARDHAMAN. W.B- 713101, West Bengal, 713101",BDS,All India,ST,490729,490729,1
Special Stray,"Chhindwara Institute of Medical Sciences,Teachers Colony, Chhindwara, Madhya
Pradesh 480001, Madhya Pradesh, 480001",MBBS,All India,Open,22785,22785,1
Special Stray,"Chitradurga Medical College and Research Institute,P B Road Chitradurga, Karnataka,
577501",MBBS,All India,OBC,25189,25189,1
Special Stray,"College of Nursing Ahilya Bai College of Nursing, Maulana Azad Medical College,Ahilya
Bai College of Nursing
Lok Nayak Hospital
Jawaharlal Nehru Marg, Delhi (NCT), 110002 (Female Seat only )",B.Sc. Nursing,"B.Sc Nursing All
India",Open,157825,157825,1
Special Stray,"College of Nursing Ahilya Bai College of Nursing, Maulana Azad Medical College,Ahilya
Bai College of Nursing
Lok Nayak Hospital
Jawaharlal Nehru Marg, Delhi (NCT), 110002 (Female Seat only )",B.Sc. Nursing,"B.Sc Nursing Delhi
NCR",Open,144469,144469,1
Special Stray,"College of Nursing Ahilya Bai College of Nursing, Maulana Azad Medical College,Ahilya
Bai College of Nursing
Lok Nayak Hospital
Jawaharlal Nehru Marg, Delhi (NCT), 110002 (Female Seat only )",B.Sc. Nursing,"B.Sc Nursing Delhi
NCR",SC,580471,580471,1
Special Stray,"College of Nursing BHU, VARANASI,The Director Institute of Medical Sciences Banaras
Hindu University, Uttar Pradesh, 221005",B.Sc. Nursing,"B.Sc Nursing All
India",OBC,124197,566223,5
Special Stray,"College of Nursing BHU, VARANASI,The Director Institute of Medical Sciences Banaras
Hindu University, Uttar Pradesh, 221005",B.Sc. Nursing,"B.Sc Nursing All
India",Open,66668,106647,2
Special Stray,"College of Nursing BHU, VARANASI,The Director Institute of Medical Sciences Banaras
Hindu University, Uttar Pradesh, 221005",B.Sc. Nursing,"B.Sc Nursing All
India",SC,345466,536688,3
Special Stray,"College of Nursing BHU, VARANASI,The Director Institute of Medical Sciences Banaras
Hindu University, Uttar Pradesh, 221005",B.Sc. Nursing,"B.Sc Nursing All
India",ST,749000,995625,3
Special Stray,"College of Nursing Dr. RML Hospital, New Delhi,Baba Kharak Singh Marg College of
Nursing Dr RML Hospital, Delhi (NCT), 110001 (Female Seat only )",B.Sc. Nursing,"B.Sc Nursing All
India",EWS,602830,602830,1
Special Stray,"College of Nursing Dr. RML Hospital, New Delhi,Baba Kharak Singh Marg College of
Nursing Dr RML Hospital, Delhi (NCT), 110001 (Female Seat only )",B.Sc. Nursing,"B.Sc Nursing All
India",OBC,1174286,1174286,1
Special Stray,"College of Nursing Dr. RML Hospital, New Delhi,Baba Kharak Singh Marg College of
Nursing Dr RML Hospital, Delhi (NCT), 110001 (Female Seat only )",B.Sc. Nursing,"B.Sc Nursing All
India",Open,239123,452511,4
Special Stray,"College of Nursing Dr. RML Hospital, New Delhi,Baba Kharak Singh Marg College of
Nursing Dr RML Hospital, Delhi (NCT), 110001 (Female Seat only )",B.Sc. Nursing,"B.Sc Nursing All
India",SC,473129,1062187,3
Special Stray,"College of Nursing Florence Nightingale CON, New
Delhi,collegeofnursinggtbh@gmail.com, Delhi (NCT), 110095 (Female Seat only )",B.Sc. Nursing,"B.Sc Nursing All
India",OBC,1273767,1273767,1
Special Stray,"College of Nursing Florence Nightingale CON, New
Delhi,collegeofnursinggtbh@gmail.com, Delhi (NCT), 110095 (Female Seat only )",B.Sc. Nursing,"B.Sc Nursing All
India",Open,181603,405601,3
Special Stray,"College of Nursing Florence Nightingale CON, New
Delhi,collegeofnursinggtbh@gmail.com, Delhi (NCT), 110095 (Female Seat only )",B.Sc. Nursing,"B.Sc Nursing Delhi
NCR",Open,248317,654856,4
Special Stray,"College of Nursing LHMC, New Delhi,College of Nursing Lady Hardinge Medical College
& Associated Hospitals New Delhi, Delhi (NCT), 110001 (Female Seat only )",B.Sc. Nursing,"B.Sc Nursing All
India",OBC,938697,1057930,2
Special Stray,"College of Nursing LHMC, New Delhi,College of Nursing Lady Hardinge Medical College
& Associated Hospitals New Delhi, Delhi (NCT), 110001 (Female Seat only )",B.Sc. Nursing,"B.Sc Nursing All
India",Open,256158,748431,6
Special Stray,"College of Nursing RAK CON, New Delhi,Rajkumari Amrit Kaur College of Nursing Lajpat
Nagar IV Near Moolchand Metro Station, Delhi (NCT), 110024 (Female Seat only )",B.Sc. Nursing,"B.Sc Nursing All
India",OBC,1395103,1395103,1
Special Stray,"College of Nursing RAK CON, New Delhi,Rajkumari Amrit Kaur College of Nursing Lajpat
Nagar IV Near Moolchand Metro Station, Delhi (NCT), 110024 (Female Seat only )",B.Sc. Nursing,"B.Sc Nursing All
India",Open,147744,613958,6
Special Stray,"College of Nursing Safdarjung Hospital, New Delhi,College of Nursing VMMC and
Safdarjang Hospital New Delhi, Delhi (NCT), 110029 (Female Seat only )",B.Sc. Nursing,"B.Sc Nursing All
India",Open,148449,148449,1
Special Stray,"DATTA MEGHE MEDICAL COLLEGE WANADONGRI HINGNA NAGPUR,Hinaga Road
Wanadongri Nagpur Maharashtra India, Maharashtra, 441110",MBBS,"Deemed/Paid Seats
Quota",Open,243106,243106,1
Special Stray,"DC, RIMS, Imphal,PO Lamphelpat, Imphal West District, Manipur, 795004",BDS,All India,OBC,258162,284108,2
Special Stray,"DC, RIMS, Imphal,PO Lamphelpat, Imphal West District, Manipur, 795004",BDS,All India,Open,78096,78096,1
Special Stray,"DC, RIMS, Imphal,PO Lamphelpat, Imphal West District, Manipur, 795004",BDS,All India,SC,235597,235597,1
Special Stray,"DR. R. AHMED DENT.COLL & HOSP,KOLKATA,114 AJC BOSE ROAD, West Bengal,
700014",BDS,All India,Open,56042,65778,2
Special Stray,"DR. R. AHMED DENT.COLL & HOSP,KOLKATA,114 AJC BOSE ROAD, West Bengal,
700014",BDS,All India,SC,256192,261215,2
Special Stray,"DR. R. AHMED DENT.COLL & HOSP,KOLKATA,114 AJC BOSE ROAD, West Bengal,
700014",BDS,All India,ST,521247,521247,1
Special Stray,"Deben Mahata Government Medical College & Hospital,Vill Hatuara PO Vivekananda
Nagar PS Purulia Muffasil Dist Purulia Pin 723147, West Bengal, 723147",MBBS,All India,OBC,25135,25135,1
Special Stray,"Dental Institue, RIMS, Ranchi,Dental Institute, Rajendra Institute of Medical Sciences,
Bariatu, Ranchi, Jharkhand, 843009",BDS,All India,Open,61987,61987,1
Special Stray,"Diamond Harbour Govt Medical College,New Town, Post-Diamond Harbour, PS-
Diamond Harbour, District South 24 Parganas, West Bengal, 743331",MBBS,All India,Open,25097,25097,1
Special Stray,"Diamond Harbour Govt Medical College,New Town, Post-Diamond Harbour, PS-
Diamond Harbour, District South 24 Parganas, West Bengal, 743331",MBBS,All India,SC,138780,138780,1
Special Stray,"Dr. DY Patil Dental College and Hosp. Pune,Mahesh Nagar, Pimpri, Pune - 411018,
Maharashtra, 411018",BDS,"Deemed/Paid Seats
Quota",Open,551765,690460,2
Special Stray,"Dr. DY Patil Medical College and Hospt., Pune,Dr. D. Y. Patil Medical College, Hospital
and Research Centre, Sant Tukaram Nagar, Pimpri, Pune., Maharashtra, 411018",MBBS,"Deemed/Paid Seats
Quota",Open,362234,377556,2
Special Stray,"Dr. DY Patil Medical College and Hospt., Pune,Dr. D. Y. Patil Medical College, Hospital
and Research Centre, Sant Tukaram Nagar, Pimpri, Pune., Maharashtra, 411018",MBBS,Non-Resident Indian,Open,1101551,1214759,3
Special Stray,"Dr. Ziauddin Ahmed Dental College and Hospital,ALIGARH,ALIGARH MUSLIM
UNIVERSITY, ALIGARH, Uttar Pradesh, 202002",BDS,"Aligarh Muslim
University (AMU)
Quota",Open,55433,118430,3
Special Stray,"Dr. Ziauddin Ahmed Dental College and Hospital,ALIGARH,ALIGARH MUSLIM
UNIVERSITY, ALIGARH, Uttar Pradesh, 202002",BDS,Open Seat Quota,Open,31621,31621,1
Special Stray,"Dr.Radhakrishnan Government Medical College, Hamirpur,Dr.Radhakrishnan
Government Medical College,Hamirpur, Himachal Pradesh, 177001",MBBS,All India,SC,133589,133589,1
Special Stray,"ESIC College of Nursing, Gulbarga, Karnataka,ESIC COLLEGE OF NURSING
ESIC MEDICAL COLLEGE AND HOSPITAL
SEDAM ROAD
KALABURIGI, Karnataka, 585106",B.Sc. Nursing,"Employees State
Insurance Scheme
Nursing Quota (ESI-
IP Quota Nursing)",Open,670306,670306,1
Special Stray,"ESIC College of Nursing, Indiranagar, Bangalore,70 APPAREDDY PALYA 7TH MAIN
INDIRANAGAR BENGALURU, Karnataka, 560008",B.Sc. Nursing,"Employees State
Insurance Scheme
Nursing Quota (ESI-
IP Quota Nursing)",Open,398289,787332,5
Special Stray,"ESIC Dental College and Hospital Rohini,ESIC DENTAL COLLEGE AND HOSPITAL
SECTOR 15 ROHINI, Delhi (NCT), 110085",BDS,All India,OBC,79354,85670,2
Special Stray,"ESIC Dental College and Hospital Rohini,ESIC DENTAL COLLEGE AND HOSPITAL
SECTOR 15 ROHINI, Delhi (NCT), 110085",BDS,All India,Open,67452,75304,2
Special Stray,"ESIC Dental College and Hospital,ESIC Hospital, Sector 15, Rohini, Delhi (NCT), 110089",BDS,IP University Quota,EWS,163762,163762,1
Special Stray,"ESIC Dental College and Hospital,ESIC Hospital, Sector 15, Rohini, Delhi (NCT), 110089",BDS,IP University Quota,OBC,78706,78706,1
Special Stray,"ESIC Dental College and Hospital,ESIC Hospital, Sector 15, Rohini, Delhi (NCT), 110089",BDS,IP University Quota,Open,47072,58987,2
Special Stray,"ESIC Dental College and Hospital,ESIC Hospital, Sector 15, Rohini, Delhi (NCT), 110089",BDS,IP University Quota,SC,201757,201757,1
Special Stray,"ESIC Dental College, Gulbarga,ESIC MEDICAL COLLEGE & HOSPITAL CAMPUS,
Sedam Road, Gulbarga, Karnataka, 585106",BDS,All India,OBC,140095,140095,1
Special Stray,"ESIC Dental College, Gulbarga,ESIC MEDICAL COLLEGE & HOSPITAL CAMPUS,
Sedam Road, Gulbarga, Karnataka, 585106",BDS,All India,SC,261633,261633,1
Special Stray,"ESIC Dental College, Gulbarga,ESIC MEDICAL COLLEGE & HOSPITAL CAMPUS,
Sedam Road, Gulbarga, Karnataka, 585106",BDS,"Employees State
Insurance
Scheme(ESI)",OBC,172975,245799,2
Special Stray,"ESIC Dental College, Gulbarga,ESIC MEDICAL COLLEGE & HOSPITAL CAMPUS,
Sedam Road, Gulbarga, Karnataka, 585106",BDS,"Employees State
Insurance
Scheme(ESI)",SC,322419,322419,1
Special Stray,"ESIC Medical College, Hyderbad,Sanathnagar, Hyderabad, Telangana, 500038",MBBS,All India,Open,21541,21541,1
Special Stray,"ESIC PGIMSR, Joka, Kolkata, WB,DIAMOND HARBOUR ROAD
POST OFFICE JOKA
KOLKATA 700104, West Bengal, 700104",MBBS,All India,SC,85125,85125,1
Special Stray,"FACULTY OF DEN SCI, KG MED UNIV,LUCKNOW,SHAHMINA ROAD,
CHOWK,LUCKNOW, Uttar Pradesh, 226003",BDS,All India,ST,320838,320838,1
Special Stray,"Faculty of Dentistry, Jamia Millia Islamia, New Delhi,Faculty of Dentistry Jamia Millia
Islamia A Central University Maulana Mohammad Ali Jauhar Marg, Delhi (NCT), 110025",BDS,Open Seat Quota,Open,33501,52185,2
Special Stray,"G.S.V.M. MEDICAL COLLEGE, KANPUR,G.S.V.M Medical College Kanpur Swaroop
Nagar Kanpur
U.P 208002, Uttar Pradesh, 208002",MBBS,All India,Open,18962,18962,1
Special Stray,"GDC,PT.BDS UNIV.OF HEALTH SCI,ROHTAK,Post Graduate Institute of Dental
Sciences, Rohtak, Haryana, 124001",BDS,All India,OBC,67602,67602,1
Special Stray,"GMERS Medical College, Navsari,Adarsh Nivasi Shala Campus, At- Khambhlav, Po-
Sultanpur, Via- Abrama, Ta - Jalalpore, Dist - Navsar, Gujarat, 396406",MBBS,All India,SC,138322,138322,1
Special Stray,"GMERS Medical College, Rajpipla,GMERS Medical College, Rajpipla
Near Jakat Naka, Vadia Palace, Rajpipla
Dist Narmada, GUJARAT., Gujarat, 393145",MBBS,All India,ST,168888,168888,1
Special Stray,"GOA DENTAL COLLEGE & HOSPITAL, GOA,Bambolim,Goa, Goa, 403202",BDS,All India,EWS,122109,122109,1
Special Stray,"GOA DENTAL COLLEGE & HOSPITAL, GOA,Bambolim,Goa, Goa, 403202",BDS,All India,OBC,104422,104422,1
Special Stray,"GOA DENTAL COLLEGE & HOSPITAL, GOA,Bambolim,Goa, Goa, 403202",BDS,All India,Open,91226,91226,1
Special Stray,"GOA DENTAL COLLEGE & HOSPITAL, GOA,Bambolim,Goa, Goa, 403202",BDS,All India,ST,406791,406791,1
Special Stray,"GOVERNMENT MEDICAL COLLEGE MACHILIPATNAM ,KARA AGRAHARAM NEAR
RADAR STATION MACHILIPATNAM, Andhra Pradesh, 521001",MBBS,All India,SC,139193,139193,1
Special Stray,"GOVT DEN COLL DENTAL WING PATIALA,Govt.Dental College and Hospital,Patiala,
Punjab, 147001",BDS,All India,Open,62616,62616,1
Special Stray,"GOVT DENTAL COLLEGE Kannur,Pariyaram Medical College P O, Kannur, Kerala-
670503., Kerala, 670503",BDS,All India,OBC,106522,106522,1
Special Stray,"GOVT DENTAL COLLEGE Kannur,Pariyaram Medical College P O, Kannur, Kerala-
670503., Kerala, 670503",BDS,All India,Open,56802,56802,1
Special Stray,"GOVT DENTAL COLLEGE Kannur,Pariyaram Medical College P O, Kannur, Kerala-
670503., Kerala, 670503",BDS,All India,SC,435665,435665,1
Special Stray,"GOVT DENTAL COLLEGE Kannur,Pariyaram Medical College P O, Kannur, Kerala-
670503., Kerala, 670503",BDS,All India,ST,541758,541758,1
Special Stray,"GOVT. COLLEGE OF DENTISTRY, INDORE,1 Sardar Patel Marg
Indore, Madhya Pradesh, 452001",BDS,All India,SC,224398,224398,1
Special Stray,"GOVT. D.C. & RESEARCH INST,BANGALORE,FORT, VICTORIA HOSPITAL
CAMPUS, BANGALORE, Karnataka, 560002",BDS,All India,EWS,75994,75994,1
Special Stray,"GOVT. D.C. & RESEARCH INST,BANGALORE,FORT, VICTORIA HOSPITAL
CAMPUS, BANGALORE, Karnataka, 560002",BDS,All India,SC,311156,311156,1
Special Stray,"GOVT. D.C. & RESEARCH INST,BANGALORE,FORT, VICTORIA HOSPITAL
CAMPUS, BANGALORE, Karnataka, 560002",BDS,All India,ST,540846,540846,1
Special Stray,"GOVT. DC & RESEARCH INSt., BELLARY,GOVT DENTAL COLLEGE AND RI, VIMS
CAMPUS, CANTONMENT BELLARY, Karnataka, 583104",BDS,All India,Open,91950,91950,1
Special Stray,"GOVT. DC & RESEARCH INSt., BELLARY,GOVT DENTAL COLLEGE AND RI, VIMS
CAMPUS, CANTONMENT BELLARY, Karnataka, 583104",BDS,All India,SC,355812,355812,1
Special Stray,"GOVT. DENTAL COLLEGE & HOSP,AHMEDABAD,NEW CIVIL HOSPITAL CAMPUS,
ASARWA, AHMEDABAD, Gujarat, 380016",BDS,All India,Open,65019,65019,1
Special Stray,"GOVT. DENTAL COLLEGE & HOSP.,AURANGABAD,Government Medical College and
Hospital Campus Dhanwantari Nagar Ghati Chha. Sambhajinagar Aurangaba,
Maharashtra, 431001",BDS,All India,EWS,117641,117641,1
Special Stray,"GOVT. DENTAL COLLEGE & HOSP.,AURANGABAD,Government Medical College and
Hospital Campus Dhanwantari Nagar Ghati Chha. Sambhajinagar Aurangaba,
Maharashtra, 431001",BDS,All India,OBC,129231,129231,1
Special Stray,"GOVT. DENTAL COLLEGE & HOSP.,AURANGABAD,Government Medical College and
Hospital Campus Dhanwantari Nagar Ghati Chha. Sambhajinagar Aurangaba,
Maharashtra, 431001",BDS,All India,Open,99332,99332,1
Special Stray,"GOVT. DENTAL COLLEGE & HOSP.,AURANGABAD,Government Medical College and
Hospital Campus Dhanwantari Nagar Ghati Chha. Sambhajinagar Aurangaba,
Maharashtra, 431001",BDS,All India,SC,312120,312120,1
Special Stray,"GOVT. DENTAL COLLEGE & HOSP.,MUMBAI,St Georges Hospital Compound P D
Mellow road Fort Mumbai, Maharashtra, 400001",BDS,All India,Open,73659,73659,1
Special Stray,"GOVT. DENTAL COLLEGE & HOSP.,MUMBAI,St Georges Hospital Compound P D
Mellow road Fort Mumbai, Maharashtra, 400001",BDS,All India,SC,243130,243130,1
Special Stray,"GOVT. DENTAL COLLEGE & HOSP.,MUMBAI,St Georges Hospital Compound P D
Mellow road Fort Mumbai, Maharashtra, 400001",BDS,All India,ST,365512,365512,1
Special Stray,"GOVT. DENTAL COLLEGE & HOSP.,NAGPUR,Government Dental College And
Hospital GMC Campus Nagpur, Maharashtra, 440003",BDS,All India,SC,214754,214754,1
Special Stray,"GOVT. DENTAL COLLEGE, KOTTAYAM,Government Dental College, P.O.Gandhinagar
Kottayam- 686008, Kerala, 686008",BDS,All India,SC,239000,239000,1
Special Stray,"GOVT. DENTAL COLLEGE, RAIPUR,Near Marahi Mata Mandir, Rajbandha Maidan,
Raipur (C.G.), Chhattisgarh, 492001",BDS,All India,SC,352226,365862,2
Special Stray,"GOVT. DENTAL COLLEGE, SHIMLA,HP GOVERNMENT DENTAL COLLEGE AND
HOSPITAL SHIMLA, Himachal Pradesh, 171001",BDS,All India,EWS,76072,76072,1
Special Stray,"GOVT. DENTAL COLLEGE, SHIMLA,HP GOVERNMENT DENTAL COLLEGE AND
HOSPITAL SHIMLA, Himachal Pradesh, 171001",BDS,All India,OBC,83597,83597,1
Special Stray,"GOVT. DENTAL COLLEGE, TRIVANDRUM,Govt Dental College Thiruvananthapuram
Kerala, Kerala, 695011",BDS,All India,SC,424919,424919,1
Special Stray,"GOVT. MEDICAL COLLEGE,PATIALA,Sangrur road Government Medical College,
Patiala, Punjab, 147001",MBBS,All India,OBC,25151,25151,1
Special Stray,"GOVT. MEDICAL COLLEGE,PATIALA,Sangrur road Government Medical College,
Patiala, Punjab, 147001",MBBS,All India,Open,24800,24800,1
Special Stray,"GOVT. MEDICAL COLLEGE,TIRUNELVELI,DEAN,
TIRUNELVELI MEDICAL COLLEGE,
HIGHGROUND, TIRUNELVELI-11, Tamil Nadu, 627011",MBBS,All India,Open,25194,25194,1
Special Stray,"GRANT MEDICAL COLL & SIR J.J.HOSP,MUMBAI,Sir JJ Group of HospitalCompound,
Sir JJ Road, Byculla Mumbai, Maharashtra, 400008",MBBS,All India,Open,21292,21292,1
Special Stray,"Government Dental College & Hospital, Srinagar,Shireen Bagh Karan Nagar Srinagar
Jammu and Kashmir India, Jammu And Kashmir, 190010",BDS,All India,SC,394251,394251,1
Special Stray,"Government Dental College Dibrugarh,I Lane, inside Assam Medical college campus,
Barbari, Dibrugarh-786002, Assam, 786002",BDS,All India,OBC,332026,332026,1
Special Stray,"Government Dental College Dibrugarh,I Lane, inside Assam Medical college campus,
Barbari, Dibrugarh-786002, Assam, 786002",BDS,All India,ST,321224,321224,1
Special Stray,"Government Dental College Hyderabad,GOVERNMENT DENTAL COLLEGE AND
HOSPITAL,
AFZALGUNJ, HYDERABAD - 500012, Telangana, 500012",BDS,All India,Open,72853,72853,1
Special Stray,"Government Dental College Hyderabad,GOVERNMENT DENTAL COLLEGE AND
HOSPITAL,
AFZALGUNJ, HYDERABAD - 500012, Telangana, 500012",BDS,All India,SC,254659,254659,1
Special Stray,"Government Dental College Hyderabad,GOVERNMENT DENTAL COLLEGE AND
HOSPITAL,
AFZALGUNJ, HYDERABAD - 500012, Telangana, 500012",BDS,All India,ST,378786,378786,1
Special Stray,"Government Dental College, Alappuzha,Government Dental College
T.D Medical College (PO)
Alappuzha,Kerala, Kerala, 688005",BDS,All India,ST,436503,436503,1
Special Stray,"Government Dental College, Silchar,Government Dental College,Silchar,Hailakandi
road,Near Silchar Medical College,Ghungoor,Silchar, Assam, 788014",BDS,All India,OBC,269577,365221,2
Special Stray,"Government Dental College, Silchar,Government Dental College,Silchar,Hailakandi
road,Near Silchar Medical College,Ghungoor,Silchar, Assam, 788014",BDS,All India,Open,122053,130216,2
Special Stray,"Government Dental College, Thrissur,MEDICAL COLLEGE(P O) THRISSUR, Kerala,
680596",BDS,All India,Open,26122,26122,1
Special Stray,"Government Medical College & Hospital, Jalpaiguri,Hospital Road, Jalpaiguri, West
Bengal- 735101, West Bengal, 735101",MBBS,All India,Open,25123,25123,1
Special Stray,"Government Medical College, Amravati ,Government Medical College District Women
Hospital Campus Daffrin Shrikrishna Peth Amravati, Maharashtra, 444601",MBBS,All India,OBC,25161,25161,1
Special Stray,"Government Medical College, Baramulla ,Kanth Bagh Baramulla, Jammu and Kashmir,
Jammu And Kashmir, 193101",MBBS,All India,Open,25177,25177,1
Special Stray,"Government Medical College, Sundargarh,At-Chitabhanga,Po-Sankara,Dist-
Sundargarh,Odisha,Pin-770001, Odisha, 770001",MBBS,All India,Open,25115,25115,1
Special Stray,"Government of Medical College and Hospital, Balasore,Remuna, Balasore, 756019,
Odisha, 756019",MBBS,All India,OBC,25212,25212,1
Special Stray,"Govt Dental College RIMS Kadapa,PRINCIPAL GOVT DENTAL COLLEGE, RIMS,
PUTLAMPALLI KADAPA State ANDHRA PRADESH Pin 516004, Andhra Pradesh,
516004",BDS,All India,EWS,138587,138587,1
Special Stray,"Govt Dental College RIMS Kadapa,PRINCIPAL GOVT DENTAL COLLEGE, RIMS,
PUTLAMPALLI KADAPA State ANDHRA PRADESH Pin 516004, Andhra Pradesh,
516004",BDS,All India,OBC,137333,233670,3
Special Stray,"Govt Dental College RIMS Kadapa,PRINCIPAL GOVT DENTAL COLLEGE, RIMS,
PUTLAMPALLI KADAPA State ANDHRA PRADESH Pin 516004, Andhra Pradesh,
516004",BDS,All India,Open,121122,121122,1
Special Stray,"Govt Dental College RIMS Kadapa,PRINCIPAL GOVT DENTAL COLLEGE, RIMS,
PUTLAMPALLI KADAPA State ANDHRA PRADESH Pin 516004, Andhra Pradesh,
516004",BDS,All India,SC,311229,311229,1
Special Stray,"Govt Dental College RIMS Kadapa,PRINCIPAL GOVT DENTAL COLLEGE, RIMS,
PUTLAMPALLI KADAPA State ANDHRA PRADESH Pin 516004, Andhra Pradesh,
516004",BDS,All India,ST,477117,477117,1
Special Stray,"Govt dental college Pudukkottai,GOVT DENTAL COLLEGE MULLUR PUDUKKOTTAI,
Tamil Nadu, 622003",BDS,All India,OBC,125070,125070,1
Special Stray,"Govt dental college Pudukkottai,GOVT DENTAL COLLEGE MULLUR PUDUKKOTTAI,
Tamil Nadu, 622003",BDS,All India,Open,96730,96730,1
Special Stray,"Govt institute of Medcial Sciences, GREATER NOIDA,GOVERNMENT INSTITUTE OF
MEDICAL SCIENCES GREATER NOIDA GAUTAM BUDH NAGAR UTTAR PRADESH,
Uttar Pradesh, 201310",MBBS,All India,Open,17771,17771,1
Special Stray,"Govt. Medical College Rajanna Sircilla,GOVERNMENT MEDICAL COLLEGE NEAR
KASTURBA GIRLS SCHOOL PEDDUR SIRCILLA DISTRICT RAJANNA SIRCILLA,
Telangana, 505301",MBBS,All India,Open,25124,25124,1
